"project","language","github_repo","repo_id","main_repo","homepage","fetched_at"
"rapidjson","c++","Tencent/rapidjson","","https://github.com/Tencent/rapidjson.git","https://github.com/tencent/rapidjson","2026-05-31T14:41:16+01:00"
"rauc","c","rauc/rauc","","https://github.com/rauc/rauc.git","https://rauc.io/","2026-05-31T14:41:16+01:00"
"rdf4j","jvm","eclipse/rdf4j","","https://github.com/eclipse/rdf4j","https://github.com/eclipse/rdf4j","2026-05-31T14:41:16+01:00"
"rdkit","c++","rdkit/rdkit","","https://github.com/rdkit/rdkit.git","https://github.com/rdkit/rdkit","2026-05-31T14:41:16+01:00"
"re2","c++","google/re2","23086893","https://github.com/google/re2","https://github.com/google/re2","2026-05-31T14:41:16+01:00"
"readstat","c++","WizardMac/ReadStat","","https://github.com/WizardMac/ReadStat","https://github.com/WizardMac/ReadStat","2026-05-31T14:41:16+01:00"
"realm-core","","realm/realm-core","","https://github.com/realm/realm-core","https://github.com/realm/realm-core","2026-05-31T14:41:16+01:00"
"redis-py","python","redis/redis-py","363150","https://github.com/redis/redis-py","https://github.com/redis/redis-py","2026-05-31T14:41:16+01:00"
"redis-rs","rust","redis-rs/redis-rs","15510677","https://github.com/redis-rs/redis-rs","https://github.com/redis-rs/redis-rs","2026-05-31T14:41:16+01:00"
"redux","javascript","reduxjs/redux","36535156","https://github.com/reduxjs/redux","https://redux.js.org/","2026-05-31T14:41:16+01:00"
"reflections","jvm","ronmamo/reflections","","https://github.com/ronmamo/reflections.git","https://github.com/ronmamo/reflections","2026-05-31T14:41:16+01:00"
"rekor","go","sigstore/rekor","","https://github.com/sigstore/rekor","https://sigstore.dev","2026-05-31T14:41:16+01:00"
"relic","c++","relic-toolkit/relic","","https://github.com/relic-toolkit/relic","https://github.com/relic-toolkit/relic","2026-05-31T14:41:16+01:00"
"reload4j","jvm","qos-ch/reload4j","","https://github.com/qos-ch/reload4j.git","https://reload4j.qos.ch","2026-05-31T14:41:16+01:00"
"requests","python","psf/requests","1362490","https://github.com/psf/requests.git","https://requests.readthedocs.io/en/master/","2026-05-31T14:41:16+01:00"
"resiprocate","c++","resiprocate/resiprocate","","https://github.com/resiprocate/resiprocate.git","https://www.resiprocate.org/","2026-05-31T14:41:16+01:00"
"retrofit","jvm","square/retrofit","","https://github.com/square/retrofit","https://square.github.io/retrofit/","2026-05-31T14:41:16+01:00"
"retry","python","invl/retry","20007705","https://github.com/invl/retry","https://github.com/invl/retry","2026-05-31T14:41:16+01:00"
"rfc3967","python","python-hyper/rfc3986","21205959","https://github.com/python-hyper/rfc3986","https://github.com/python-hyper/rfc3986","2026-05-31T14:41:16+01:00"
"rhai","rust","rhaiscript/rhai","52825741","https://github.com/rhaiscript/rhai.git","rhai.rs","2026-05-31T14:41:16+01:00"
"rhino","jvm","mozilla/rhino","","https://github.com/mozilla/rhino.git","https://github.com/mozilla/rhino","2026-05-31T14:41:16+01:00"
"rich","python","Textualize/rich","220809393","https://github.com/Textualize/rich","https://github.com/Textualize/rich","2026-05-31T14:41:16+01:00"
"ring","","briansmith/ring","39527318","https://github.com/briansmith/ring","https://github.com/briansmith/ring","2026-05-31T14:41:16+01:00"
"rnp","c++","rnpgp/rnp","","https://github.com/rnpgp/rnp.git","https://www.rnpgp.com/","2026-05-31T14:41:16+01:00"
"roaring-bitmap","jvm","RoaringBitmap/RoaringBitmap","","https://github.com/RoaringBitmap/RoaringBitmap","https://github.com/RoaringBitmap/RoaringBitmap","2026-05-31T14:41:16+01:00"
"rocksdb","c++","facebook/rocksdb","","https://github.com/facebook/rocksdb","https://github.com/facebook/rocksdb","2026-05-31T14:41:16+01:00"
"rome","jvm","rometools/rome","","https://github.com/rometools/rome.git","https://github.com/rometools/rome","2026-05-31T14:41:16+01:00"
"ron","rust","ron-rs/ron","34287127","https://github.com/ron-rs/ron","https://github.com/ron-rs/ron","2026-05-31T14:41:16+01:00"
"roughtime","go","cloudflare/roughtime","","https://github.com/cloudflare/roughtime.git","https://developers.cloudflare.com/time-services/roughtime","2026-05-31T14:41:16+01:00"
"rtpproxy","c","sippy/rtpproxy","","https://github.com/sippy/rtpproxy","https://rtpproxy.org/","2026-05-31T14:41:16+01:00"
"ruby","c++","ruby/ruby","538746","https://github.com/ruby/ruby","https://www.ruby-lang.org/en/","2026-05-31T14:41:16+01:00"
"runc","go","opencontainers/runc","","https://github.com/opencontainers/runc","https://github.com/opencontainers/runc","2026-05-31T14:41:16+01:00"
"rust-brotli","rust","dropbox/rust-brotli","56421556","https://github.com/dropbox/rust-brotli","https://github.com/dropbox/rust-brotli","2026-05-31T14:41:16+01:00"
"rust-coreutils","rust","uutils/coreutils","11847500","https://github.com/uutils/coreutils","https://crates.io/crates/coreutils","2026-05-31T14:41:16+01:00"
"rust-lexical","rust","Alexhuszagh/rust-lexical","155286170","https://github.com/Alexhuszagh/rust-lexical","https://github.com/Alexhuszagh/rust-lexical","2026-05-31T14:41:16+01:00"
"rust-regex","rust","rust-lang/regex","27890669","https://github.com/rust-lang/regex","https://github.com/rust-lang/regex","2026-05-31T14:41:16+01:00"
"rust-semver-parser","rust","steveklabnik/semver-parser","58594336","https://github.com/steveklabnik/semver-parser.git","https://github.com/steveklabnik/semver-parser","2026-05-31T14:41:16+01:00"
"rustls","rust","rustls/rustls","57920736","https://github.com/rustls/rustls","https://github.com/rustls/rustls","2026-05-31T14:41:16+01:00"
"rxjava","jvm","ReactiveX/RxJava","","https://github.com/ReactiveX/RxJava.git","https://reactivex.io/","2026-05-31T14:41:16+01:00"
"ryu","rust","dtolnay/ryu","142720484","https://github.com/dtolnay/ryu","https://github.com/dtolnay/ryu","2026-05-31T14:41:16+01:00"
"s2geometry","c++","google/s2geometry","","https://github.com/google/s2geometry","https://github.com/google/s2geometry","2026-05-31T14:41:16+01:00"
"s2opc","c++","","","https://gitlab.com/systerel/S2OPC","https://s2opc.com/","2026-05-31T14:41:16+01:00"
"sacremoses","python","alvations/sacremoses","","https://github.com/alvations/sacremoses","https://github.com/alvations/sacremoses","2026-05-31T14:41:16+01:00"
"samba","c","","","https://git.samba.org/samba.git","https://samba.org","2026-05-31T14:41:16+01:00"
"scapy","python","secdev/scapy","43509302","https://github.com/secdev/scapy","https://scapy.net","2026-05-31T14:41:16+01:00"
"scikit-learn","python","scikit-learn/scikit-learn","843222","https://github.com/scikit-learn/scikit-learn","https://github.com/scikit-learn/scikit-learn","2026-05-31T14:41:16+01:00"
"scipy","python","scipy/scipy","1460385","https://github.com/scipy/scipy","https://github.com/scipy/scipy","2026-05-31T14:41:16+01:00"
"scorecard-web","go","ossf/scorecard-webapp","","https://github.com/ossf/scorecard-webapp","https://github.com/ossf/scorecard-webapp","2026-05-31T14:41:16+01:00"
"scrypt","rust","RustCrypto/password-hashes","100466775","https://github.com/RustCrypto/password-hashes","https://docs.rs/scrypt","2026-05-31T14:41:16+01:00"
"selinux","c","SELinuxProject/selinux","20648799","https://github.com/SELinuxProject/selinux","https://github.com/SELinuxProject/selinux","2026-05-31T14:41:16+01:00"
"sentencepiece","c++","google/sentencepiece","84183882","https://github.com/google/sentencepiece.git","https://github.com/google/sentencepiece","2026-05-31T14:41:16+01:00"
"serde-yaml","rust","dtolnay/serde-yaml","52425435","https://github.com/dtolnay/serde-yaml","https://github.com/dtolnay/serde-yaml","2026-05-31T14:41:16+01:00"
"serde_json","rust","serde-rs/json","35894511","https://github.com/serde-rs/json","https://github.com/serde-rs/json","2026-05-31T14:41:16+01:00"
"serde_urlencoded","rust","nox/serde_urlencoded","67926113","https://github.com/nox/serde_urlencoded","https://github.com/nox/serde_urlencoded","2026-05-31T14:41:16+01:00"
"serenity","c++","SerenityOS/serenity","","https://github.com/SerenityOS/serenity","https://github.com/SerenityOS/serenity","2026-05-31T14:41:16+01:00"
"servo","rust","servo/servo","3390243","https://github.com/servo/servo","https://github.com/servo","2026-05-31T14:41:16+01:00"
"servo-core","jvm","Netflix/servo","","https://github.com/Netflix/servo.git","https://github.com/Netflix/servo","2026-05-31T14:41:16+01:00"
"setuptools","python","pypa/setuptools","54980593","https://github.com/pypa/setuptools","https://github.com/pypa/setuptools","2026-05-31T14:41:16+01:00"
"shaderc","c++","google/shaderc","40277133","https://github.com/google/shaderc.git","https://github.com/google/shaderc","2026-05-31T14:41:16+01:00"
"sharp","javascript","lovell/sharp","12226786","https://github.com/lovell/sharp","https://sharp.pixelplumbing.com/","2026-05-31T14:41:16+01:00"
"sigstore","go","sigstore/sigstore","","https://github.com/sigstore/sigstore","https://sigstore.dev","2026-05-31T14:41:16+01:00"
"sigstore-go","go","sigstore/sigstore","","https://github.com/sigstore/sigstore","https://sigstore.dev","2026-05-31T14:41:16+01:00"
"sigstore-java","jvm","sigstore/sigstore-java","","https://github.com/sigstore/sigstore-java.git","https://www.sigstore.dev/","2026-05-31T14:41:16+01:00"
"sigstore-python","python","sigstore/sigstore-python","","https://github.com/sigstore/sigstore-python","https://sigstore.dev","2026-05-31T14:41:16+01:00"
"simd","c++","ermig1979/Simd","","https://github.com/ermig1979/Simd","http://ermig1979.github.io/Simd","2026-05-31T14:41:16+01:00"
"simdjson","c++","simdjson/simdjson","126412363","https://github.com/simdjson/simdjson.git","https://simdjson.org/","2026-05-31T14:41:16+01:00"
"simdutf","c++","simdutf/simdutf","335799265","https://github.com/simdutf/simdutf","https://simdutf.github.io/simdutf","2026-05-31T14:41:16+01:00"
"simplejson","python","simplejson/simplejson","1333666","https://github.com/simplejson/simplejson","https://github.com/simplejson/simplejson","2026-05-31T14:41:16+01:00"
"six","python","benjaminp/six","77868600","https://github.com/benjaminp/six","https://github.com/benjaminp/six","2026-05-31T14:41:16+01:00"
"skcms","c++","","","https://skia.googlesource.com/skcms.git","https://skia.googlesource.com/skcms/+/master","2026-05-31T14:41:16+01:00"
"sketches-core","jvm","DataSketches/sketches-core","","https://github.com/DataSketches/sketches-core","https://github.com/DataSketches/sketches-core","2026-05-31T14:41:16+01:00"
"skia","c++","google/skia","","https://skia.googlesource.com/skia.git","https://github.com/google/skia","2026-05-31T14:41:16+01:00"
"skipper","go","zalando/skipper","","https://github.com/zalando/skipper","https://opensource.zalando.com/skipper/","2026-05-31T14:41:16+01:00"
"sleuthkit","c++","sleuthkit/sleuthkit","","https://github.com/sleuthkit/sleuthkit","https://sleuthkit.org","2026-05-31T14:41:16+01:00"
"slf4j-api","jvm","qos-ch/slf4j","","https://github.com/qos-ch/slf4j.git","https://www.slf4j.org/","2026-05-31T14:41:16+01:00"
"smart_open","python","RaRe-Technologies/smart_open","","https://github.com/RaRe-Technologies/smart_open","https://github.com/RaRe-Technologies/smart_open","2026-05-31T14:41:16+01:00"
"smt","go","celestiaorg/smt","","https://github.com/celestiaorg/smt","https://github.com/celestiaorg/smt","2026-05-31T14:41:16+01:00"
"snakeyaml","jvm","","","https://bitbucket.org/snakeyaml/snakeyaml.git","https://bitbucket.org/snakeyaml/snakeyaml/src/master/","2026-05-31T14:41:16+01:00"
"snappy","c++","google/snappy","17381605","https://github.com/google/snappy","https://github.com/google/snappy","2026-05-31T14:41:16+01:00"
"snappy-java","jvm","xerial/snappy-java","","https://github.com/xerial/snappy-java.git","https://github.com/xerial/snappy-java/","2026-05-31T14:41:16+01:00"
"snort3","c++","snort3/snort3","","https://github.com/snort3/snort3.git","https://www.snort.org/snort3","2026-05-31T14:41:16+01:00"
"solidity","c++","ethereum/solidity","","https://github.com/ethereum/solidity.git","https://solidity.readthedocs.io","2026-05-31T14:41:16+01:00"
"sonic","go","bytedance/sonic","","https://github.com/bytedance/sonic.git","https://github.com/bytedance/sonic","2026-05-31T14:41:16+01:00"
"sound-open-firmware","c","thesofproject/sof","","https://github.com/thesofproject/sof","https://thesofproject.github.io","2026-05-31T14:41:16+01:00"
"soupsieve","python","facelessuser/soupsieve","160789418","https://github.com/facelessuser/soupsieve","https://github.com/facelessuser/soupsieve","2026-05-31T14:41:16+01:00"
"spatial4j","jvm","locationtech/spatial4j","","https://github.com/locationtech/spatial4j","https://github.com/locationtech/spatial4j","2026-05-31T14:41:16+01:00"
"spdk","c","spdk/spdk","","https://github.com/spdk/spdk","https://github.com/spdk/spdk","2026-05-31T14:41:16+01:00"
"spdlog","c++","gabime/spdlog","","https://github.com/gabime/spdlog.git","https://github.com/gabime/spdlog","2026-05-31T14:41:16+01:00"
"spdm-rs","rust","ccc-spdm-tools/spdm-rs","","https://github.com/ccc-spdm-tools/spdm-rs.git","https://github.com/ccc-spdm-tools/spdm-rs","2026-05-31T14:41:16+01:00"
"speex","c++","","","https://gitlab.xiph.org/xiph/speex.git","https://speex.org/","2026-05-31T14:41:16+01:00"
"spice-usbredir","c++","","","https://gitlab.freedesktop.org/spice/usbredir.git","https://www.spice-space.org/usbredir.html","2026-05-31T14:41:16+01:00"
"spicy","c++","zeek/spicy","","https://github.com/zeek/spicy","https://docs.zeek.org/projects/spicy/en/latest/","2026-05-31T14:41:16+01:00"
"spidermonkey","c++","","","https://hg.mozilla.org/mozilla-central/","https://developer.mozilla.org/en-US/docs/Mozilla/Projects/SpiderMonkey","2026-05-31T14:41:16+01:00"
"spidermonkey-ufi","c++","","","https://hg.mozilla.org/mozilla-central/","https://searchfox.org/mozilla-central/source/js/src/fuzz-tests/README","2026-05-31T14:41:16+01:00"
"spirv-cross","c++","KhronosGroup/SPIRV-Cross","","https://github.com/KhronosGroup/SPIRV-Cross.git","https://github.com/KhronosGroup/SPIRV-Cross","2026-05-31T14:41:16+01:00"
"spirv-tools","c++","KhronosGroup/SPIRV-Tools","45981801","https://github.com/KhronosGroup/SPIRV-Tools.git","https://github.com/KhronosGroup/SPIRV-Tools","2026-05-31T14:41:16+01:00"
"spotify-json","c++","spotify/spotify-json","","https://github.com/spotify/spotify-json","https://github.com/spotify/spotify-json","2026-05-31T14:41:16+01:00"
"spring-amqp","jvm","spring-projects/spring-amqp","","https://github.com/spring-projects/spring-amqp.git","https://github.com/spring-projects/spring-amqp.git","2026-05-31T14:41:16+01:00"
"spring-boot","jvm","spring-projects/spring-boot","","https://github.com/spring-projects/spring-boot.git","https://github.com/spring-projects/spring-boot","2026-05-31T14:41:16+01:00"
"spring-cloud-commons","jvm","spring-cloud/spring-cloud-commons","","https://github.com/spring-cloud/spring-cloud-commons.git","https://github.com/spring-cloud/spring-cloud-commons","2026-05-31T14:41:16+01:00"
"spring-cloud-config","jvm","spring-cloud/spring-cloud-config","","https://github.com/spring-cloud/spring-cloud-config.git","https://docs.spring.io/spring-cloud-config/docs/current/reference/html/","2026-05-31T14:41:16+01:00"
"spring-cloud-netflix","jvm","spring-cloud/spring-cloud-netflix","","https://github.com/spring-cloud/spring-cloud-netflix.git","https://cloud.spring.io/spring-cloud-netflix/reference/html/","2026-05-31T14:41:16+01:00"
"spring-cloud-sleuth-brave","jvm","spring-cloud/spring-cloud-sleuth","","https://github.com/spring-cloud/spring-cloud-sleuth","https://spring.io/projects/spring-cloud-sleuth","2026-05-31T14:41:16+01:00"
"spring-cloud-stream","jvm","spring-projects/spring-data-mongodb","","https://github.com/spring-projects/spring-data-mongodb.git","https://github.com/spring-projects/spring-data-mongodb","2026-05-31T14:41:16+01:00"
"spring-data-jpa","jvm","spring-projects/spring-data-jpa","","https://github.com/spring-projects/spring-data-jpa.git","https://github.com/spring-projects/spring-data-jpa.git","2026-05-31T14:41:16+01:00"
"spring-data-keyvalue","jvm","spring-projects/spring-data-keyvalue","","https://github.com/spring-projects/spring-data-keyvalue.git","https://docs.spring.io/spring-data/keyvalue/docs/current/reference/html/","2026-05-31T14:41:16+01:00"
"spring-data-mongodb","jvm","spring-projects/spring-data-mongodb","","https://github.com/spring-projects/spring-data-mongodb.git","https://github.com/spring-projects/spring-data-mongodb","2026-05-31T14:41:16+01:00"
"spring-data-redis","jvm","spring-projects/spring-boot","","https://github.com/spring-projects/spring-boot.git","https://github.com/spring-projects/spring-boot","2026-05-31T14:41:16+01:00"
"spring-framework","jvm","spring-projects/spring-framework","","https://github.com/spring-projects/spring-framework.git","https://github.com/spring-projects/spring-framework","2026-05-31T14:41:16+01:00"
"spring-integration","jvm","spring-projects/spring-integration","","https://github.com/spring-projects/spring-integration.git","https://spring.io/projects/spring-integration","2026-05-31T14:41:16+01:00"
"spring-ldap","jvm","spring-projects/spring-ldap","","https://github.com/spring-projects/spring-ldap.git","https://github.com/spring-projects/spring-ldap.git","2026-05-31T14:41:16+01:00"
"spring-retry","jvm","spring-projects/spring-retry","","https://github.com/spring-projects/spring-retry.git","https://ci.spring.io/teams/spring-retry/pipelines/spring-retry-2.0.x","2026-05-31T14:41:16+01:00"
"spring-security","jvm","spring-projects/spring-security","","https://github.com/spring-projects/spring-security.git","https://github.com/spring-projects/spring-security","2026-05-31T14:41:16+01:00"
"spring-shell","jvm","spring-projects/spring-shell","","https://github.com/spring-projects/spring-shell.git","http://projects.spring.io/spring-shell/","2026-05-31T14:41:16+01:00"
"spring-webflow","jvm","spring-projects/spring-webflow","","https://github.com/spring-projects/spring-webflow.git","https://github.com/spring-projects/spring-webflow.git","2026-05-31T14:41:16+01:00"
"sql-parser","c++","hyrise/sql-parser","","https://github.com/hyrise/sql-parser","https://github.com/hyrise/sql-parser","2026-05-31T14:41:16+01:00"
"sqlalchemy","python","sqlalchemy/sqlalchemy","159271175","https://github.com/sqlalchemy/sqlalchemy","https://www.sqlalchemy.org","2026-05-31T14:41:16+01:00"
"sqlalchemy-utils","python","kvesteri/sqlalchemy-utils","8272640","https://github.com/kvesteri/sqlalchemy-utils","https://github.com/kvesteri/sqlalchemy-utils","2026-05-31T14:41:16+01:00"
"sqlalchemy_jsonfield","python","penguinolog/sqlalchemy_jsonfield","82416966","https://github.com/penguinolog/sqlalchemy_jsonfield","https://github.com/penguinolog/sqlalchemy_jsonfield","2026-05-31T14:41:16+01:00"
"sqlite-jdbc","jvm","xerial/sqlite-jdbc","","https://github.com/xerial/sqlite-jdbc","https://github.com/xerial/sqlite-jdbc","2026-05-31T14:41:16+01:00"
"sqlite3","c++","","","https://sqlite.org/src/dir","https://sqlite.org/","2026-05-31T14:41:16+01:00"
"sqlparse","python","andialbrecht/sqlparse","4067434","https://github.com/andialbrecht/sqlparse","https://github.com/andialbrecht/sqlparse","2026-05-31T14:41:16+01:00"
"stack_data","python","alexmojaki/stack_data","204524289","https://github.com/alexmojaki/stack_data","https://github.com/alexmojaki/stack_data","2026-05-31T14:41:16+01:00"
"starlark-rust","rust","facebookexperimental/starlark-rust","","https://github.com/facebookexperimental/starlark-rust.git","https://github.com/facebookexperimental/starlark-rust/","2026-05-31T14:41:16+01:00"
"starnix-netlink","rust","","","https://fuchsia.googlesource.com/fuchsia","https://cs.opensource.google/fuchsia/fuchsia/+/main:src/starnix/lib/third_party/rust_netlink","2026-05-31T14:41:16+01:00"
"stax","jvm","openjdk/jdk","","https://github.com/openjdk/jdk/tree/master/src/java.xml/share/classes","https://docs.oracle.com/javase/8/docs/api/index.html?javax/xml/stream/package-summary.html","2026-05-31T14:41:16+01:00"
"stb","c++","nothings/stb","","https://github.com/nothings/stb.git","https://github.com/nothings/stb","2026-05-31T14:41:16+01:00"
"stringtemplate4","jvm","antlr/stringtemplate4","","https://github.com/antlr/stringtemplate4.git","https://github.com/antlr/stringtemplate4","2026-05-31T14:41:16+01:00"
"strongswan","c++","strongswan/strongswan","","https://github.com/strongswan/strongswan.git","https://www.strongswan.org","2026-05-31T14:41:16+01:00"
"struts","jvm","apache/struts","","https://github.com/apache/struts.git","https://github.com/apache/struts","2026-05-31T14:41:16+01:00"
"sudoers","c","sudo-project/sudo","","https://github.com/sudo-project/sudo","https://github.com/sudo-project","2026-05-31T14:41:16+01:00"
"suricata","rust","OISF/suricata","","https://github.com/OISF/suricata.git","https://suricata.io","2026-05-31T14:41:16+01:00"
"surrealdb","rust","surrealdb/surrealdb","436658287","https://github.com/surrealdb/surrealdb","https://surrealdb.com/","2026-05-31T14:41:16+01:00"
"swagger-core","jvm","swagger-api/swagger-core","","https://github.com/swagger-api/swagger-core","https://github.com/swagger-api/swagger-core","2026-05-31T14:41:16+01:00"
"swc","rust","swc-project/swc","115110181","https://github.com/swc-project/swc","https://swc.rs","2026-05-31T14:41:16+01:00"
"swift-nio","swift","apple/swift-nio","","https://github.com/apple/swift-nio.git","https://github.com/apple/swift-nio","2026-05-31T14:41:16+01:00"
"swift-protobuf","swift","apple/swift-protobuf","","https://github.com/apple/swift-protobuf.git","https://github.com/apple/swift-protobuf","2026-05-31T14:41:16+01:00"
"symphonia","rust","pdeljanov/Symphonia","172165671","https://github.com/pdeljanov/Symphonia.git","https://docs.rs/symphonia/","2026-05-31T14:41:16+01:00"
"systemd","c++","systemd/systemd","32873313","https://github.com/systemd/systemd","https://freedesktop.org/wiki/Software/systemd/","2026-05-31T14:41:16+01:00"
"syzkaller","go","google/syzkaller","","https://github.com/google/syzkaller","https://github.com/google/syzkaller.git","2026-05-31T14:41:16+01:00"
"tablesaw","jvm","jtablesaw/tablesaw","","https://github.com/jtablesaw/tablesaw/","https://jtablesaw.github.io/tablesaw/","2026-05-31T14:41:16+01:00"
"tailscale","go","tailscale/tailscale","","https://github.com/tailscale/tailscale","https://tailscale.com/","2026-05-31T14:41:16+01:00"
"tar-rs","rust","alexcrichton/tar-rs","","https://github.com/alexcrichton/tar-rs.git","https://github.com/alexcrichton/tar-rs","2026-05-31T14:41:16+01:00"
"tarantool","c","tarantool/tarantool","","https://github.com/tarantool/tarantool","https://www.tarantool.io/en/","2026-05-31T14:41:16+01:00"
"tcmalloc","c++","google/tcmalloc","","https://github.com/google/tcmalloc","tcmalloc","2026-05-31T14:41:16+01:00"
"td-shim","rust","confidential-containers/td-shim","","https://github.com/confidential-containers/td-shim.git","https://github.com/confidential-containers/td-shim","2026-05-31T14:41:16+01:00"
"tdengine","c","taosdata/TDengine","","https://github.com/taosdata/TDengine","https://www.taosdata.com/en/documentation/","2026-05-31T14:41:16+01:00"
"teleport","go","gravitational/teleport","","https://github.com/gravitational/teleport","https://github.com/gravitational/teleport","2026-05-31T14:41:16+01:00"
"tendermint","go","cometbft/cometbft","","https://github.com/cometbft/cometbft","https://github.com/cometbft/cometbft","2026-05-31T14:41:16+01:00"
"tensorflow","c++","tensorflow/tensorflow","45717250","https://github.com/tensorflow/tensorflow","https://www.tensorflow.org","2026-05-31T14:41:16+01:00"
"tensorflow-addons","python","tensorflow/addons","","https://github.com/tensorflow/addons","https://github.com/tensorflow/addons","2026-05-31T14:41:16+01:00"
"tensorflow-py","python","tensorflow/tensorflow","45717250","https://github.com/tensorflow/tensorflow","https://www.tensorflow.org","2026-05-31T14:41:16+01:00"
"tensorflow-serving","c++","tensorflow/serving","50461701","https://github.com/tensorflow/serving","https://github.com/tensorflow/serving","2026-05-31T14:41:16+01:00"
"tesseract-ocr","c++","tesseract-ocr/tesseract","22887094","https://github.com/tesseract-ocr/tesseract","https://github.com/tesseract-ocr/tesseract","2026-05-31T14:41:16+01:00"
"textdistance","python","life4/textdistance","","https://github.com/life4/textdistance.git","https://github.com/life4/textdistance","2026-05-31T14:41:16+01:00"
"textwrap","rust","mgeisler/textwrap","76690728","https://github.com/mgeisler/textwrap.git","https://crates.io/crates/textwrap","2026-05-31T14:41:16+01:00"
"threetenbp","jvm","ThreeTen/threetenbp","","https://github.com/ThreeTen/threetenbp","https://github.com/ThreeTen/threetenbp","2026-05-31T14:41:16+01:00"
"thrift-c_glib","c","apache/thrift","310611","https://github.com/apache/thrift","https://thrift.apache.org/","2026-05-31T14:41:16+01:00"
"thrift-cpp","c++","apache/thrift","310611","https://github.com/apache/thrift","https://thrift.apache.org/","2026-05-31T14:41:16+01:00"
"thrift-go","go","apache/thrift","310611","https://github.com/apache/thrift","https://thrift.apache.org/","2026-05-31T14:41:16+01:00"
"thrift-java","jvm","apache/thrift","310611","https://github.com/apache/thrift","https://thrift.apache.org/","2026-05-31T14:41:16+01:00"
"thrift-js","javascript","apache/thrift","310611","https://github.com/apache/thrift","https://thrift.apache.org/","2026-05-31T14:41:16+01:00"
"thrift-py","python","apache/thrift","310611","https://github.com/apache/thrift","https://thrift.apache.org/","2026-05-31T14:41:16+01:00"
"thrift-rust","rust","apache/thrift","310611","https://github.com/apache/thrift","https://thrift.apache.org/","2026-05-31T14:41:16+01:00"
"tidb","go","pingcap/tidb","","https://github.com/pingcap/tidb","https://github.com/pingcap/tidb","2026-05-31T14:41:16+01:00"
"tidy-html5","c++","htacg/tidy-html5","2793788","https://github.com/htacg/tidy-html5.git","http://www.html-tidy.org/","2026-05-31T14:41:16+01:00"
"time","go","facebook/time","257259929","https://github.com/facebook/time","https://opensource.fb.com","2026-05-31T14:41:16+01:00"
"timestamp-authority","go","sigstore/timestamp-authority","","https://github.com/sigstore/timestamp-authority","https://sigstore.dev","2026-05-31T14:41:16+01:00"
"tink-cc","c++","google/tink","","https://github.com/google/tink","https://developers.google.com/tink","2026-05-31T14:41:16+01:00"
"tinycss2","python","Kozea/tinycss2","9770554","https://github.com/Kozea/tinycss2/","https://github.com/Kozea/tinycss2/","2026-05-31T14:41:16+01:00"
"tinygltf","c++","syoyo/tinygltf","","https://github.com/syoyo/tinygltf.git","https://github.com/syoyo/tinygltf","2026-05-31T14:41:16+01:00"
"tinyobjloader","c++","tinyobjloader/tinyobjloader","","https://github.com/tinyobjloader/tinyobjloader","https://github.com/tinyobjloader/tinyobjloader","2026-05-31T14:41:16+01:00"
"tinysparql","c","","","https://gitlab.gnome.org/GNOME/tinysparql","http://tinysparql.org","2026-05-31T14:41:16+01:00"
"tinyusb","c++","hathach/tinyusb","","https://github.com/hathach/tinyusb.git","https://docs.tinyusb.org/en/latest/","2026-05-31T14:41:16+01:00"
"tinyxml2","c++","leethomason/tinyxml2","3542607","https://github.com/leethomason/tinyxml2","www.grinninglizard.com/tinyxml2","2026-05-31T14:41:16+01:00"
"tmux","c","tmux/tmux","36836475","https://github.com/tmux/tmux.git","https://tmux.github.io/","2026-05-31T14:41:16+01:00"
"tokio","rust","tokio-rs/tokio","67836789","https://github.com/tokio-rs/tokio","https://tokio.rs/","2026-05-31T14:41:16+01:00"
"tomcat","jvm","apache/tomcat","","https://github.com/apache/tomcat","https://github.com/apache/tomcat","2026-05-31T14:41:16+01:00"
"toml","python","uiri/toml","8387179","https://github.com/uiri/toml/","https://github.com/uiri/toml/","2026-05-31T14:41:16+01:00"
"toml_edit","rust","ordian/toml_edit","","https://github.com/ordian/toml_edit","https://github.com/ordian/toml_edit","2026-05-31T14:41:16+01:00"
"tomli","python","hukkinj1/tomli","","https://github.com/hukkinj1/tomli","https://github.com/hukkinj1/tomli","2026-05-31T14:41:16+01:00"
"tomlkit","python","sdispater/tomlkit","","https://github.com/sdispater/tomlkit","https://github.com/sdispater/tomlkit","2026-05-31T14:41:16+01:00"
"tomlplusplus","c++","marzer/tomlplusplus","","https://github.com/marzer/tomlplusplus.git","https://marzer.github.io/tomlplusplus/","2026-05-31T14:41:16+01:00"
"toolbelt","python","requests/toolbelt","15515181","https://github.com/requests/toolbelt","https://github.com/requests/toolbelt","2026-05-31T14:41:16+01:00"
"toolz","python","pytoolz/toolz","12799539","https://github.com/pytoolz/toolz","https://github.com/pytoolz/toolz","2026-05-31T14:41:16+01:00"
"tor","c++","","","https://git.torproject.org/tor.git","https://www.torproject.org","2026-05-31T14:41:16+01:00"
"tpm2","c++","","","https://chromium.googlesource.com/chromiumos/third_party/tpm2","https://chromium.googlesource.com/chromiumos/third_party/tpm2","2026-05-31T14:41:16+01:00"
"tpm2-tss","c++","tstruk/tpm2-tss","","https://github.com/tstruk/tpm2-tss.git","https://github.com/tpm2-software/tpm2-tss","2026-05-31T14:41:16+01:00"
