repo,2021,2022,2023,2024,2025,2021-2025
ljharb/es-errors,0,0,0,0,0,1
ljharb/es-object-atoms,0,0,0,0,0,1
ljharb/es-shim-unscopables,0,0,0,0,0,1
ljharb/es-to-primitive,0,0,0,0,0,2
ljharb/get-intrinsic,0,0,0,0,0,2
ljharb/get-proto,0,0,0,0,0,1
ljharb/gopd,0,0,0,0,0,1
ljharb/has-bigints,0,0,0,0,0,2
ljharb/internal-slot,0,0,0,0,0,1
ljharb/object-keys,0,0,0,0,0,6
ljharb/object.assign,0,0,0,0,0,5
ljharb/possible-typed-array-names,0,0,0,0,0,1
ljharb/qs,0,0,0,0,0,65
ljharb/safe-regex-test,0,0,0,0,0,3
ljharb/set-function-length,0,0,0,0,0,1
ljharb/side-channel,0,0,0,0,0,4
ljharb/side-channel-list,0,0,0,0,0,1
ljharb/side-channel-map,0,0,0,0,0,1
ljharb/side-channel-weakmap,0,0,0,0,0,1
lloyd/node-memwatch,0,0,0,0,0,0
lloyd/yajl,0,0,0,0,0,0
lltcggie/waifu2x-caffe,0,0,0,0,0,0
llvm/circt,24,36,43,47,47,88
llvm/torch-mlir,18,36,49,60,30,99
lmarzen/esp32-weather-epd,0,1,11,7,8,24
lmatteis/torrent-net,0,0,0,0,0,0
lmb-freiburg/flownet2,0,0,0,0,0,0
lmdb/lmdb,2,3,2,4,5,11
lmms/lmms,20,18,24,32,27,47
loco-3d/crocoddyl,13,8,12,8,9,32
lodash/lodash,0,0,0,0,0,219
log4cplus/log4cplus,5,2,4,2,1,10
loganfsmyth/gensync,0,0,0,0,0,3
logcabin/logcabin,0,0,0,0,0,0
logrotate/logrotate,7,7,5,6,3,19
lojii/knot,0,1,0,0,1,1
lokathor/bytemuck,0,0,0,0,0,68
loki-47-6f-64/sunshine,22,0,0,0,0,22
lonelywolf/stm32,1,1,0,0,0,1
longsoft/uefitool,4,10,9,3,5,25
loot/loot,10,11,8,13,12,31
lora-net/loramac-node,3,8,2,1,0,12
losehu/uv-k5-firmware-custom,0,0,3,7,1,8
lotabout/write-a-c-interpreter,0,2,2,0,1,5
louisbrunner/valgrind-macos,17,17,21,24,10,53
love2d/love,7,12,14,12,11,37
lovebabbar/codehelp-dsa-busted-series,6,13,0,0,0,19
lovell/detect-libc,0,0,0,0,0,0
lovyan03/lovyangfx,8,9,12,12,5,33
loyinglin/learnopengles,0,0,0,0,0,0
lpereira/lwan,10,7,3,3,1,19
lraton/flopperziro,0,1,1,1,1,1
lsalzman/enet,1,3,4,4,1,9
lsposed/lsplant,0,6,6,4,5,13
lua/lua,1,1,1,1,1,1
luajit-remake/luajit-remake,0,1,1,1,1,1
luajit/luajit,0,0,0,0,0,0
luanti-org/luanti,39,38,35,37,27,55
luau-lang/luau,37,25,24,35,33,96
luben/zstd-jni,4,10,8,6,7,30
luc-github/esp3d,1,3,4,4,2,8
lucasb-eyer/pydensecrf,2,1,0,1,0,4
lucavallin/barco,0,0,4,2,2,6
lucidvr/lucidgloves,9,12,1,0,2,19
luciusdxl/theforceengine,2,1,7,9,9,16
lucyoa/kernel-exploits,0,0,0,0,0,0
luguanxing/cheating-plugin-program,0,0,0,1,0,1
luigirizzo/netmap,11,11,9,3,3,24
lukasbanana/llgl,2,2,4,5,7,14
lukasvst/dm-vio,0,0,0,1,0,1
luke-jr/bfgminer,1,0,0,0,0,1
lukeed/dequal,0,0,0,0,0,4
lukeed/escalade,0,0,0,0,0,4
lukeed/kleur,0,0,0,0,0,16
lukesmithxyz/st,11,8,1,1,1,20
luliyucoordinate/leetcode,6,5,3,0,0,12
lumateam/luma3ds,6,4,6,5,4,16
luohaha/chinese-uvbook,3,0,0,0,0,3
luwx/lightly,9,2,0,0,0,10
lux-core/lux,4,0,0,0,0,4
luxcorerender/luxcore,8,6,4,1,2,13
lvandeve/lodepng,2,3,2,1,2,5
lvgl/lv_port_esp32,0,0,0,0,0,0
lvgl/lvgl,25,28,37,54,50,85
lwfinger/rtl8188eu,2,1,1,0,0,2
lwfinger/rtw88,8,7,16,18,14,52
lwfinger/rtw89,2,8,11,6,0,22
lwhyz/workspace,0,0,5,1,3,7
lwip-tcpip/lwip,17,7,13,9,7,39
lxc/lxc,20,16,12,10,9,33
lxc/lxcfs,11,12,11,5,6,32
lxml/lxml,0,0,0,0,0,167
ly4k/pwnkit,0,2,0,0,0,2
lydell/js-tokens,0,0,0,0,0,4
lymphatus/caesium-image-compressor,1,8,16,13,7,35
lynckia/licode,5,3,1,1,1,6
lynx-family/lynx,0,0,0,1,83,83
lynx-family/primjs,0,0,0,0,11,11
lz4/lz4,11,13,17,10,8,175
lzfse/lzfse,0,0,0,0,0,0
lzl124631x/leetcode,1,1,1,1,0,1
lzpong/threadpool,0,1,1,0,1,2
m0nad/diamorphine,1,0,1,0,1,1
m2team/nanazip,6,7,3,12,20,33
m417z/7-taskbar-tweaker,1,0,1,1,1,1
m417z/textify,2,1,1,1,1,2
m4dengi/remoteplaywhatever,1,1,1,1,1,1
m5stack/m5stack,6,6,5,3,2,15
maaassistantarknights/maaassistantarknights,4,45,67,45,48,96
maartenbaert/ssr,6,7,1,4,5,20
maaxyz/maaframework,0,0,14,28,43,68
mabeijianxi/small-video-record,0,0,0,0,0,0
machyve/xhyve,4,0,0,0,0,4
maciejczyzewski/libchaos,0,0,0,0,0,0
mackron/dr_libs,7,8,4,3,10,27
mackron/miniaudio,0,0,0,0,0,0
mackstann/tinywm,0,0,0,0,0,0
mackyle/sqlite,2,4,3,3,3,5
madeye/proxydroid,0,0,0,1,0,1
madler/pigz,1,1,1,0,0,1
madler/zlib,3,11,19,15,12,78
madmann91/bvh,1,1,1,2,1,2
madmax43v3r/chia-plotter,35,4,2,1,0,39
maestron/botnets,0,0,0,0,0,0
mafintosh/end-of-stream,0,0,0,0,0,9
mafintosh/pump,0,0,0,0,0,7
mafintosh/tar-stream,0,0,0,0,0,41
magiblot/tvision,2,3,3,4,1,7
magicstack/immutables,7,5,7,2,0,16
magma/magma,62,54,15,5,4,75
maharmstone/btrfs,3,3,2,1,1,5
maharmstone/ntfs2btrfs,3,4,1,2,1,7
maharmstone/quibble,2,1,2,2,0,4
mahidaka/ros_face,1,1,0,0,0,1
mailcore/mailcore2,5,5,0,0,0,9
majerle/c-code-style,2,1,3,2,1,5
majerle/lwrb,3,3,5,2,1,9
majerle/stm32-usart-uart-dma-rx-tx,1,2,2,1,1,3
majerle/stm32f429,0,3,0,0,0,3
majianjia/nnom,2,3,2,3,0,9
makermoekoe/picoclick-c3,1,1,1,0,0,1
makuna/neopixelbus,11,7,8,7,2,28
malxau/yori,1,2,2,2,3,5
mamba-org/mamba,24,29,40,25,29,91
mamedev/mame,63,65,59,57,53,85
man-group/arcticdb,0,0,25,23,18,35
managarm/managarm,15,14,8,11,12,25
managarm/mlibc,0,0,0,0,0,0
mandliya/algorithms_and_data_structures,0,0,0,0,0,0
mange/rtl8192eu-linux-driver,11,7,3,4,3,23
mangowm/mango,0,0,0,0,28,28
manisandro/gimagereader,23,16,16,10,9,58
manishbisht/competitive-programming,0,0,0,0,0,0
manticoresoftware/manticoresearch,19,14,23,16,18,48
manuelruder/artistic-videos,0,0,0,0,0,0
maoabc/nmmp,2,2,3,0,2,5
mapbox/polylabel,0,0,0,0,0,0
mapbox/tippecanoe,0,0,1,0,1,2
mapeditor/tiled,0,0,0,0,0,0
maplespe/dwmblurglass,0,0,0,20,12,27
maplespe/explorerblurmica,0,1,1,4,0,4
maplibre/maplibre-native,6,12,21,20,30,40
mapnik/mapnik,4,4,5,4,7,14
mapserver/mapserver,24,10,12,15,13,42
mapsme/omim,6,0,0,0,0,6
maratyszcza/nnpack,0,1,1,0,0,2
marchaesen/vcxsrv,1,1,0,1,4,5
marcj/typerunner,0,2,0,0,1,2
marcobambini/gravity,7,1,1,1,1,8
marcoschwartz/arest,1,1,0,0,1,1
marella/ctransformers,0,0,5,0,0,5
margelo/react-native-filament,0,0,0,7,9,15
margelo/react-native-skottie,0,0,1,7,1,8
mariadb-corporation/maxscale,7,7,7,9,5,11
mariadb/server,44,42,41,45,43,63
marian-nmt/marian,15,9,1,0,0,20
mariotaku/moonlight-tv,4,1,4,4,2,11
markondej/fm_transmitter,3,1,1,2,1,4
markparticle/webserver,0,0,0,0,0,0
marlinfirmware/configurations,20,20,32,21,17,78
marlinfirmware/marlin,33,32,32,21,19,50
marshallpierce/rust-base64,0,0,0,0,0,47
marshmallow-code/marshmallow,0,0,0,0,0,0
martanne/vis,10,11,11,16,16,38
martchus/syncthingtray,6,7,2,4,4,18
martijnvanbrummelen/nwipe,5,3,3,8,4,16
martin-ger/esp32_nat_router,2,4,3,2,0,9
martin-ger/esp_wifi_repeater,1,0,0,0,2,2
martinezjavier/ldd3,4,1,2,3,2,12
martinmarinov/tempestsdr,2,0,0,0,0,2
martinrotter/rssguard,4,10,10,8,12,30
martinus/nanobench,3,6,4,1,0,11
martinus/unordered_dense,0,0,0,0,0,0
marzer/tomlplusplus,9,11,3,7,11,37
mas-bandwidth/netcode,2,1,4,5,3,11
mas-bandwidth/yojimbo,9,3,3,4,2,16
maskray/ccls,3,2,1,3,3,8
masteringopencv/code,0,0,0,0,0,0
matanki-saito/eu4dll,1,1,0,0,0,1
mathertel/onebutton,3,2,5,4,2,12
matheuzsecurity/singularity,0,0,0,0,3,3
mathiasbynens/cssesc,0,0,0,0,0,4
mathiasbynens/emoji-regex,0,0,0,0,0,16
mathiasbynens/jsesc,0,0,0,0,0,9
mathiasbynens/punycode.js,0,0,0,0,0,19
mathiasbynens/regenerate,0,0,0,0,0,6
mathiasbynens/regexpu-core,0,0,0,0,0,7
mathiasbynens/unicode-canonical-property-names-ecmascript,0,0,0,0,0,1
mathiasbynens/unicode-property-aliases-ecmascript,0,0,0,0,0,3
matinlotfali/kde-rounded-corners,2,5,4,5,13,25
matklad/once_cell,0,0,0,0,0,56
matmoul/g810-led,0,2,0,0,0,2
matplotlib/matplotlib,34,41,31,27,24,425
matrixcascade/painterengine,8,1,4,8,7,22
matt-42/lithium,0,0,0,0,0,0
matt-42/silicon,0,0,0,0,0,0
mattconte/tlsf,0,0,0,0,0,0
matthewsamuel95/acm-icpc-algorithms,0,0,0,0,0,0
mattiasgustavsson/dos-like,5,3,2,1,1,8
mattiasgustavsson/libs,3,4,4,2,3,11
mattiwatti/efiguard,1,1,1,1,2,2
mattn/go-sqlite3,17,17,5,8,5,44
mattrajca/sudo-touchid,0,0,0,0,0,0
matz/streem,1,1,0,0,0,2
mausimus/shaderglass,1,0,2,0,3,3
mavlink/mavros,14,11,15,11,13,53
mavlink/qgroundcontrol,26,20,22,24,26,50
mawww/kakoune,38,25,20,19,17,65
max0x7ba/atomic_queue,1,2,4,6,6,17
maximegmd/cyberenginetweaks,12,11,13,8,9,34
maximeherpin/modular_tree,2,0,0,0,0,2
maximkulkin/esp-homekit,1,1,1,0,0,1
maxritter/diy-thermocam,1,1,1,0,2,2
mayaposch/nymphcast,2,3,3,1,3,6
mayerui/sudoku,1,1,3,6,3,12
mazharmik/interview_ds_algo,1,1,2,1,1,2
mbasso/asm-dom,0,1,0,0,0,1
mbebenita/broadway,0,1,0,0,0,1
mbed-tls/mbedtls,37,35,35,28,16,69
mborgerding/kissfft,3,0,0,1,8,11
mcallegari/qlcplus,15,9,20,19,25,50
mcavage/node-assert-plus,0,0,0,0,0,8
mchehab/zbar,8,6,4,2,0,16
mcmilk/7-zip-zstd,6,1,4,2,4,11
mcnopper/opengl,0,2,0,0,1,3
mcollina/fastq,0,0,0,0,0,26
mcollina/reusify,0,0,0,0,0,6
mcostalba/stockfish,0,0,0,0,0,0
mcpp-community/d2mcpp,0,0,0,0,0,0
mcu-tools/mcuboot,35,33,32,28,38,86
mcudude/minicore,3,5,4,1,3,11
mcyoloswagham/win3wm,1,0,0,0,0,1
mdbtools/mdbtools,18,3,8,4,3,30
mdias/rs_asio,13,6,3,4,5,26
mdn/data,0,0,0,0,0,107
me115/design_patterns,0,0,0,0,0,0
meckazin/chromekatz,0,0,1,2,1,2
mediaarea/mediainfo,7,6,5,8,10,27
medikoo/d,0,0,0,0,0,2
medikoo/es5-ext,0,0,0,0,0,10
medikoo/es6-symbol,0,0,0,0,0,5
medikoo/type,0,0,0,0,0,2
medusalix/xone,3,3,3,10,1,14
medusalix/xow,3,2,0,0,0,4
meetecho/janus-gateway,22,19,14,9,9,40
megafunk/masssample,0,7,3,2,1,9
megamarc/tilengine,2,5,1,2,1,9
meganz/megacmd,5,7,7,8,5,15
meganz/megasync,12,10,15,12,9,20
meganz/sdk,25,32,49,48,42,76
megengine/megengine,26,14,7,4,0,40
meiqua/shape_based_matching,1,0,0,0,0,1
meituan-dianping/dbproxy,0,0,0,0,0,0
meituan-dianping/logan,2,2,5,2,0,9
meituan-dianping/myflash,0,0,0,0,0,0
meituan-dianping/sqladvisor,0,0,0,0,0,0
melonds-emu/melonds,29,11,17,20,22,69
memcached/memcached,7,17,12,10,7,39
memgraph/memgraph,8,21,25,18,17,46
memononen/nanosvg,2,8,4,1,3,16
memononen/nanovg,2,2,1,0,0,3
memovai/mimiclaw,0,0,0,0,0,0
memtest86plus/memtest86plus,0,7,8,8,11,19
mendersoftware/mender,13,17,15,12,17,44
mendsley/bsdiff,0,0,0,0,0,0
merbanan/rtl_433,20,19,21,10,8,46
meshcore-dev/meshcore,0,0,0,0,72,72
meshtastic/firmware,16,21,24,52,49,88
metacall/core,18,14,6,10,11,47
metartc/metartc,1,1,2,1,1,2
mfactory-osaka/esptimecast,0,0,0,0,1,1
mfem/mfem,49,36,49,50,44,81
mfontanini/libtins,7,6,7,2,1,20
mgba-emu/mgba,28,20,22,19,19,72
mgeeky/shellcodefluctuation,1,1,0,0,0,1
mgeeky/threadstackspoofer,1,1,0,0,0,1
mgerdes/open-golf,1,2,0,0,0,2
mhammond/pywin32,18,20,12,17,16,102
mheironimus/arduinojoysticklibrary,0,1,0,1,0,1
mherb/kalman,0,0,0,0,0,0
mhmrdd/nohello,0,0,1,2,5,7
mhogomchungu/media-downloader,9,10,9,4,11,29
mhx/dwarfs,3,3,3,4,7,15
michaelwillis/dragonfly-reverb,5,3,2,0,0,6
micheles/decorator,0,0,0,0,0,27
micknoise/maximilian,2,5,4,2,0,9
micromark/micromark,0,0,0,0,0,20
micromatch/anymatch,0,0,0,0,0,12
micromatch/braces,0,0,0,0,0,14
micromatch/is-glob,0,0,0,0,0,5
micromatch/micromatch,0,0,0,0,0,30
micromatch/picomatch,0,0,0,0,0,26
micromatch/to-regex-range,0,0,0,0,0,5
micronucleus/micronucleus,10,2,0,3,1,14
micropython/micropython,38,39,42,35,36,68
microshow/rxffmpeg,1,1,1,0,0,1
microsoft/airsim,27,11,0,0,1,34
microsoft/blingfire,5,3,1,1,0,7
microsoft/calculator,18,14,8,8,13,41
microsoft/cpprestsdk,1,3,0,1,0,5
microsoft/cppwinrt,17,20,13,13,6,39
microsoft/detours,10,2,1,1,8,22
microsoft/directml,13,14,14,16,2,35
microsoft/directx-graphics-samples,11,9,2,7,9,33
microsoft/directxmath,4,1,3,4,1,8
microsoft/directxshadercompiler,30,25,39,32,30,75
microsoft/directxtex,6,3,4,7,2,17
microsoft/directxtk,1,3,2,3,2,7
microsoft/directxtk12,3,2,1,3,3,8
microsoft/diskspd,1,0,0,3,0,3
microsoft/ebpf-for-windows,12,15,20,17,28,55
microsoft/edgeml,6,0,0,0,0,6
microsoft/ffmpeginterop,1,1,1,1,2,2
microsoft/gsl,9,9,7,10,6,30
microsoft/microsoft-ui-xaml,43,29,23,15,10,76
microsoft/mimalloc,26,17,6,18,9,66
microsoft/msix-packaging,11,3,9,6,2,26
microsoft/msquic,26,32,21,25,39,88
microsoft/nnfusion,13,10,0,1,0,16
microsoft/onnxruntime,66,72,77,68,47,94
microsoft/onnxruntime-inference-examples,13,17,36,23,12,67
microsoft/pict,4,3,5,1,2,12
microsoft/procdump-for-linux,5,5,5,2,6,17
microsoft/procmon-for-linux,4,1,3,3,1,9
microsoft/react-native-windows,30,27,24,20,24,52
microsoft/seal,12,6,9,2,1,23
microsoft/service-fabric,10,4,2,3,2,16
microsoft/snmalloc,13,11,10,10,12,34
microsoft/sptag,5,12,11,4,6,24
microsoft/stl,40,39,31,33,27,87
microsoft/sysmonforlinux,9,2,2,4,1,14
microsoft/terminal,37,31,27,20,18,64
microsoft/tslib,0,0,0,0,0,35
microsoft/typescript,34,33,26,20,21,342
microsoft/verona,14,8,3,2,2,18
microsoft/wil,16,19,24,14,14,57
microsoft/win2d,3,2,3,4,2,7
microsoft/win32metadata,15,18,13,8,6,40
microsoft/windows-driver-frameworks,1,1,1,1,0,1
microsoft/windows-driver-samples,21,20,31,24,12,74
microsoft/windows-machine-learning,0,0,0,0,0,0
microsoft/windows-rs,0,0,0,0,0,82
microsoft/windowsappsdk,38,40,21,29,35,87
microsoft/winget-cli,22,26,23,25,18,70
microsoft/wsl,9,6,5,8,47,64
microsoft/wsl2-linux-kernel,91,88,87,74,62,91
microsoft/wslg,25,10,7,3,2,38
microsoftedge/webview2samples,9,9,9,10,5,22
miek/inspectrum,4,6,3,2,1,11
miguelbalboa/rfid,6,1,1,5,1,12
miguelfreitas/twister-core,1,1,0,0,0,2
mihailris/voxelcore,2,4,12,30,24,49
mikalhart/tinygpsplus,0,0,0,0,0,0
mike4192/spotmicro,3,0,0,0,0,3
mikemirzayanov/testlib,4,8,4,1,3,15
mikeroyal/unreal-engine-guide,1,3,4,0,1,6
mikewang000000/fakehttp,0,0,0,0,1,1
mikex86/librecuda,0,0,0,7,1,7
mikke89/rmlui,9,11,14,11,24,50
milesburton/arduino-temperature-control-library,1,4,5,4,5,13
milkdrop2077/milkdrop3,0,0,1,1,2,2
milkytracker/milkytracker,8,7,8,8,4,22
miller-xie/code,0,1,1,0,1,1
miloyip/json-tutorial,3,1,0,0,0,4
mindspore-ai/mindspore,60,57,42,25,0,86
ming1016/study,1,1,0,1,1,1
minhaskamal/creepycodecollection,0,0,0,0,0,0
minhaskamal/trojancockroach,0,1,0,0,1,1
minimistjs/minimist,0,0,0,0,0,17
miniupnp/miniupnp,12,10,6,12,17,43
minoca/os,2,0,0,0,0,2
mintty/mintty,4,7,7,6,5,17
mintty/wsltty,2,1,1,2,2,3
mirage-project/mirage,0,0,0,13,33,39
mirror/busybox,18,11,6,3,0,24
mister-devel/main_mister,15,32,25,18,24,75
mistertea/eternalterminal,10,12,11,11,12,47
misyltoad/vphysics-jolt,0,8,3,4,3,12
mit-acl/faster,1,1,0,1,1,2
mit-biomimetics/cheetah-software,0,0,0,0,0,0
mit-han-lab/proxylessnas,1,1,2,1,0,2
mit-nlp/mitie,2,1,0,0,3,4
mit-pdos/xv6-public,0,0,0,0,0,0
mit-pdos/xv6-riscv,10,6,2,6,7,27
mit-spark/kimera-vio,5,4,3,2,1,6
mit-spark/teaser-plusplus,5,2,7,1,3,14
mitchcurtis/slate,2,2,1,1,0,3
mitsuba-renderer/mitsuba,0,1,0,0,0,1
mitsuba-renderer/mitsuba2,7,4,0,0,0,9
mitsuba-renderer/mitsuba3,14,21,24,15,20,52
mitsuba-renderer/nanogui,5,4,2,2,2,8
mitsuhiko/insta,0,0,0,0,0,68
mity/md4c,5,2,1,8,0,13
mixiaoxiao/arduino-homekit-esp8266,3,1,0,0,0,4
mixxxdj/mixxx,22,22,19,19,25,44
mjakeman/extension-manager,0,41,24,40,40,99
mjbots/moteus,2,2,1,4,3,7
mjolnirapp/mjolnir,1,0,0,0,0,1
mkazhdan/poissonrecon,1,1,1,1,1,1
mkckr0/audio-share,0,1,2,2,1,3
mkeeter/antimony,0,1,1,0,3,5
mkiol/dsnote,3,1,6,2,5,11
mkirchner/gc,0,0,0,0,0,0
mkirchner/linked-list-good-taste,0,1,0,0,0,1
mkj/dropbear,9,11,5,9,8,35
mkleehammer/pyodbc,17,10,7,7,5,32
mkottman/androlua,0,0,0,0,0,0
mkxjun/directx11-with-windows-sdk,1,2,1,2,1,3
ml-explore/mlx,0,0,28,49,41,86
ml-explore/mlx-swift,0,0,3,22,19,35
ml4a/ml4a-ofx,0,0,0,0,0,0
mlc-ai/xgrammar,0,0,0,9,37,42
mlivesu/cinolib,6,5,6,3,4,11
mlocati/gettext-iconv-windows,0,0,0,0,0,3
mlpack/mlpack,21,12,12,12,6,31
mltframework/mlt,16,16,15,16,9,48
mltframework/shotcut,12,10,6,11,9,32
mm2/little-cms,0,0,0,0,0,68
mmatyas/pegasus-frontend,4,3,4,1,3,10
mmikk/hextile-demo,0,1,0,0,0,1
mmorise/world,3,2,1,2,1,6
mmozeiko/aes-finder,0,0,0,0,0,0
mmozeiko/wcap,0,0,0,0,0,0
mmp/pbrt-v3,0,0,1,0,0,1
mmp/pbrt-v4,8,12,14,8,7,37
mnh-jansson/open-battery-information,0,0,0,2,3,4
mntmn/interim,1,0,0,0,0,1
mobile-nixos/mobile-nixos,19,15,11,9,7,42
mobile-shell/mosh,4,5,3,0,2,12
mobinsheng/books,0,0,0,0,0,0
moby/hyperkit,3,1,0,0,0,4
moddable-opensource/moddable,13,18,18,13,7,39
moderngpu/moderngpu,1,1,0,0,0,1
modorganizer2/modorganizer,8,5,6,7,9,20
modos-labs/glider,0,1,1,3,1,3
mofarrell/p2pvc,0,1,0,0,0,1
mohuihui/antispy,1,0,0,0,0,1
moment/moment,0,0,0,0,0,394
momo5502/sogen,0,0,0,2,19,19
momotech/mln,1,0,0,1,0,2
monero-project/monero,7,15,20,16,17,26
monero-project/monero-gui,13,11,7,4,5,20
moneymanagerex/moneymanagerex,7,12,14,17,18,38
mongodb/mongo,66,74,69,70,67,81
mongodb/mongo-cxx-driver,12,7,9,13,5,30
mongoose-os-apps/shelly-homekit,0,0,0,0,0,0
mongrel2/mongrel2,1,0,0,0,0,1
monitoringartist/zabbix-docker-monitoring,0,2,0,0,0,2
monocasual/giada,7,4,4,1,2,11
monyhar/monyhar-lite,1,0,0,0,0,1
moonlight-stream/internet-hosting-tool,1,1,1,0,0,1
moonlight-stream/moonlight-android,16,33,17,13,0,64
moonlight-stream/moonlight-embedded,4,6,3,2,3,13
moonlight-stream/moonlight-ios,4,6,4,4,1,16
moonlight-stream/moonlight-qt,25,32,11,25,28,95
moononournation/arduino_gfx,5,7,11,8,7,30
moonshine-ai/moonshine,0,0,0,0,2,2
mooophy/cpp-primer,0,2,1,0,0,3
moosefs/moosefs,2,3,1,2,6,8
mopemope/meinheld,0,0,0,0,0,0
more-itertools/more-itertools,0,0,0,0,0,132
moretension/duti,1,3,3,0,0,6
morganstanley/hobbes,3,2,1,2,2,7
morrownr/8821au-20210708,5,5,4,2,5,14
morrownr/88x2bu-20210702,2,6,4,6,3,14
mortbopet/ripes,7,6,8,4,7,24
mortennobel/cpp-cheatsheet,0,0,0,0,0,0
mosra/magnum,12,11,6,9,4,26
mostafa-saad/arabiccompetitiveprogramming,0,0,0,0,0,0
motdotla/dotenv,0,0,0,0,0,91
mothcocoon/flowgraph,9,15,17,19,15,53
motion-project/motion,10,6,6,2,1,20
moudey/shell,2,2,15,13,18,40
moveit/moveit,0,0,0,0,0,0
moveit/moveit2,39,34,32,29,23,62
moxystudio/node-cross-spawn,0,0,0,0,0,19
mozilla-ai/llamafile,0,0,24,36,16,63
mozilla/mozjpeg,12,11,2,6,1,24
mozilla/source-map,0,0,0,0,0,81
mozillazg/ptcpdump,0,0,0,3,7,9
mp3guy/elasticfusion,0,1,0,0,1,2
mpaland/printf,0,0,0,0,0,0
mpitutorial/mpitutorial,5,2,5,1,1,11
mpromonet/v4l2rtspserver,1,2,3,1,3,6
mpromonet/webrtc-streamer,2,2,2,1,2,4
mptre/yank,2,2,1,1,1,3
mpusz/mp-units,9,9,10,10,10,29
mpv-player/mpv,28,34,33,34,26,61
mr-un1k0d3r/edrs,7,3,1,0,0,9
mr-un1k0d3r/scshell,2,1,2,0,0,3
mrabarnett/mrab-regex,0,0,0,0,0,9
mrc-ide/covid-sim,3,2,1,0,0,3
mrcodetastic/esp32-hub75-matrixpanel-dma,5,8,11,9,16,39
mrexodia/titanhide,3,2,2,0,3,8
mrfrenik/gunslinger,8,9,3,3,1,15
mrglockenspiel/activate-linux,0,29,10,12,11,52
mridgers/clink,1,0,1,1,0,1
mriscoc/ender3v2s1,0,1,0,0,1,1
mrkepzie/natron,0,0,0,0,0,0
mrmlnc/fast-glob,0,0,0,0,0,28
mrnerf/lichtfeld-studio,0,0,5,0,30,34
mrousavy/nitro,0,0,0,19,16,27
mrousavy/react-native-fast-tflite,0,0,2,7,5,11
mrousavy/react-native-multithreading,3,1,0,0,0,3
mrpt/mrpt,5,5,3,6,2,15
mrtazz/restclient-cpp,1,1,2,1,0,5
mruby/mruby,10,10,7,13,12,25
msgpack/msgpack-python,0,0,0,0,0,72
msracver/deep-image-analogy,0,0,0,0,0,0
msteinbeck/tinyspline,3,4,2,2,0,9
mstorsjo/fdk-aac,6,4,3,3,4,15
mstorsjo/llvm-mingw,3,4,6,4,7,17
mtcp-stack/mtcp,0,0,0,0,0,0
mtg/essentia,5,7,8,5,5,16
mtheall/ftpd,1,3,2,1,3,6
mtk911/attiny85,2,1,0,0,0,2
mtoyoda/sl,0,0,0,0,0,0
mtrebi/memory-allocators,0,0,0,1,0,1
mtrebi/thread-pool,0,0,0,0,0,0
mtrojnar/osslsigncode,7,5,9,6,6,22
mtytel/vital,1,1,0,0,0,1
mubix/post-exploitation,0,0,0,0,0,0
muellan/clipp,0,0,0,0,0,0
mui/material-ui,31,26,31,31,28,48
multimc/launcher,31,19,7,5,2,52
multitheftauto/mtasa-blue,27,22,37,33,28,59
mumble-voip/mumble,29,31,22,27,20,56
mupen64plus/mupen64plus-core,13,11,13,11,10,36
murmele/gittyup,7,19,16,7,4,41
musescore/musescore,28,31,47,44,41,68
mushibo/micro-wheeled_leg-robot,0,0,0,2,0,2
musicplayerdaemon/mpd,19,11,15,12,12,36
mutouyun/cpp-ipc,2,2,1,2,3,6
mvdnes/spin-rs,0,0,0,0,0,55
mvp/uhubctl,3,5,1,6,3,13
mwh/dragon,4,4,0,2,1,7
mydumper/mydumper,13,13,12,13,13,51
mykter/afl-training,1,1,0,0,0,1
myscale/myscaledb,1,1,10,11,0,21
mysensors/mysensors,8,13,7,1,6,27
mysql/mysql-server,56,48,46,47,46,77
mysticatea/abort-controller,0,0,0,0,0,5
mysticatea/event-target-shim,0,0,0,0,0,6
mytechnotalent/hacking-windows,1,1,0,0,1,1
myzxcg/realblindingedr,0,0,0,1,0,1
mz-automation/libiec61850,4,6,2,4,2,10
mzzopublic/c,0,0,0,0,0,0
n0b0dycn/redis-rogue-server,0,1,0,0,0,1
n0xa/m5stick-nemo,0,0,4,13,1,16
n64decomp/mk64,9,10,10,11,13,32
n64decomp/sm64,0,0,1,0,0,1
n64recomp/n64recomp,0,1,2,7,7,12
nadrin/pbr,0,0,0,0,0,0
naelstrof/maim,4,5,3,2,6,18
nagiosenterprises/nagioscore,3,7,6,16,8,31
nagyd/sdlpop,9,4,4,5,1,15
nalgeon/sqlean,4,3,7,9,4,23
namazso/openhashtab,21,24,18,7,5,57
namazso/secureuxtheme,1,4,3,3,1,8
namhyung/uftrace,9,19,27,16,6,55
nanocomp/meep,10,20,12,5,6,29
nanocurrency/nano-node,20,20,16,7,7,37
nanomq/nanomq,10,9,18,11,16,41
nanomsg/nanomsg,5,2,4,1,2,11
nanomsg/nng,13,5,17,11,12,49
nanopb/nanopb,9,10,16,22,13,58
nanovms/nanos,7,6,5,4,2,11
narzoul/ddrawcompat,1,1,1,1,1,1
nasa-sw-vnv/ikos,4,3,5,5,0,13
nasa/astrobee,14,14,8,8,2,20
nasa/fprime,28,22,24,29,35,85
natlabrockies/energyplus,34,34,32,26,24,62
