repo,2021,2022,2023,2024,2025,2021-2025
leandromoreira/ffmpeg-libav-tutorial,26,20,1,2,8,57
leapmotion/projectnorthstar,0,0,0,0,0,0
lede-project/source,2344,2480,2361,3009,3050,13244
ledger/ledger,28,42,185,41,158,454
leejet/stable-diffusion.cpp,0,0,101,111,295,507
leela-zero/leela-zero,3,0,1,0,0,4
leelachesszero/lc0,96,74,70,98,209,547
leethomason/tinyxml2,18,11,16,36,14,95
leev/ngx_http_geoip2_module,1,1,2,0,0,4
legacyupdate/legacyupdate,0,59,140,233,265,697
leggedrobotics/darknet_ros,0,0,0,0,0,0
leggedrobotics/ocs2,1383,950,7,0,5,2345
leggedrobotics/ros_best_practices,6,0,0,0,0,6
legrandin/pycryptodome,111,121,119,87,62,2593
leixiaohua1020/simplest_ffmpeg_mobile,0,0,0,0,0,0
lekkit/rvvm,351,386,215,719,740,2411
lem0nsec/shellghost,0,0,45,0,0,45
lemmingdev/esp32-ble-gamepad,45,47,4,39,106,241
lemonade-sdk/lemonade,0,0,25,91,502,618
lemonboy/bar,3,4,2,2,0,11
lemonosproject/lemonos,409,180,14,1,0,604
leo-arch/clifm,2173,2118,1833,1445,926,8495
leozide/leocad,279,45,114,119,100,657
lesliefish/qt,0,0,0,0,0,0
letoram/arcan,204,195,78,0,186,663
letscontrolit/espeasy,2287,3011,2400,1543,1641,10882
lettier/3d-game-shaders-for-beginners,0,0,0,0,0,0
lewissbaker/cppcoro,0,1,0,0,0,1
lexbor/lexbor,43,13,139,87,94,376
lexborisov/myhtml,0,0,0,0,0,0
lfortran/lfortran,4260,2563,3493,4544,5028,19888
lfos/calcurse,25,10,13,5,12,65
lgcooci/kcobjc4_debug,5,13,0,0,0,18
lh3/bwa,14,8,1,2,5,30
lh3/minimap2,116,27,29,41,59,272
lh3/seqtk,1,1,9,2,1,14
li-plus/chatglm.cpp,0,0,72,27,0,99
liangkangnan/tinyriscv,0,0,0,0,0,0
liangliangnan/easy3d,848,397,58,232,218,1753
liballeg/allegro5,88,72,90,89,72,411
libarchive/libarchive,94,60,113,213,226,706
libass/libass,143,169,41,147,33,533
libaudioflux/audioflux,0,0,89,34,0,123
libav/libav,0,0,0,0,0,0
libbitcoin/libbitcoin-system,1029,1182,152,418,491,3272
libbpf/libbpf,433,424,272,234,138,1501
libcheck/check,8,0,0,0,0,8
libcpr/cpr,147,253,93,93,153,739
libevent/libevent,78,108,111,184,12,4973
libexpat/libexpat,177,305,169,151,281,4821
libfann/fann,3,1,2,2,4,12
libffi/libffi,58,238,31,26,96,1667
libfive/libfive,280,22,9,6,6,323
libfuse/libfuse,31,35,93,139,174,472
libfuse/sshfs,0,0,0,0,0,0
libgdx/packr,6,2,1,0,0,9
libgeos/geos,498,408,348,225,269,1748
libgit2/libgit2,628,392,427,526,107,2080
libgit2/rugged,23,41,20,12,1,97
libharu/libharu,1,17,15,7,16,56
libidn/libidn2,0,0,0,0,0,1106
libigl/libigl,73,77,116,31,31,328
libimobiledevice/ideviceinstaller,3,3,21,10,5,42
libimobiledevice/idevicerestore,45,51,38,57,40,231
libimobiledevice/libimobiledevice,51,61,34,55,53,254
libimobiledevice/usbmuxd,18,13,10,12,4,57
libjpeg-turbo/libjpeg-turbo,86,106,116,136,47,2963
libjxl/libjxl,766,705,819,457,345,3013
libmx3/mx3,0,0,0,0,0,0
libopencm3/libopencm3,47,68,51,79,62,307
libpixman/pixman,0,0,0,0,0,1990
libratbag/libratbag,69,229,224,17,6,545
librats/rats-search,66,30,35,15,83,229
libraw/libraw,47,49,28,31,41,196
librecad/librecad,48,54,295,412,285,1094
libredwg/libredwg,206,420,1152,233,218,2229
libreoffice/core,9724,8073,6947,7356,7420,39520
librepcb/librepcb,160,220,426,251,375,1432
libresprite/libresprite,129,7,51,7,34,228
libressl/portable,88,117,421,357,180,1163
libretro/common-shaders,2,1,0,0,0,3
libretro/retroarch,2481,1378,1157,788,1341,7145
librevault/librevault,104,2,0,0,0,106
librevr/revive,0,0,0,0,0,0
libriscv/libriscv,159,781,364,548,146,1998
librocket/librocket,0,0,0,0,0,0
librum-reader/librum,0,1328,1158,150,0,2636
libsdl-org/sdl,1792,2638,2671,3911,2451,13463
libsndfile/libsndfile,165,49,58,13,9,294
libssh2/libssh2,37,65,534,179,187,1002
libtcod/libtcod,346,149,54,23,97,669
libtom/libtomcrypt,28,54,58,67,90,297
libunwind/libunwind,41,72,157,49,36,355
libusb/hidapi,49,57,67,15,16,204
libusb/libusb,92,69,105,54,39,359
libuv/libuv,84,162,172,156,101,4928
libuvc/libuvc,8,9,3,1,0,21
libvips/libvips,473,404,250,276,394,1797
libvirt/libvirt,3087,2496,1808,1300,1411,10102
libvnc/libvncserver,22,76,60,33,21,212
libxmljs/libxmljs,0,11,85,0,3,99
lief-project/lief,198,310,324,469,267,1568
lieff/minimp3,6,0,0,0,0,6
lienol/openwrt,2344,2489,2353,3008,2959,13153
liexusong/php-beast,7,0,0,0,0,7
lifting-bits/remill,64,99,43,12,56,274
light-city/cplusplusthings,20,33,7,4,0,64
lightgbm-org/lightgbm,790,341,248,244,190,1813
lightspark/lightspark,452,351,284,804,557,2448
lighttransport/nanort,4,4,6,9,0,23
lightvector/katago,442,229,405,196,176,1448
liji32/sameboy,292,304,214,254,161,1225
lilipads/gradient_descent_viz,0,0,0,2,0,2
limbonaut/limboai,0,108,344,601,106,1159
limine-bootloader/limine,726,652,356,496,361,2591
limingfan2016/game_service_system,18,0,0,0,0,18
liniyous/elawidgettools,0,0,0,199,101,300
links2004/arduinowebsockets,34,16,23,20,9,102
linorobot/linorobot,1,4,0,0,0,5
linusu/buffer-from,0,0,0,0,0,19
linux-audit/audit-userspace,0,0,0,0,0,1818
linux-can/can-utils,47,97,83,105,40,372
linux-nvme/nvme-cli,518,875,773,851,700,3717
linux-pam/linux-pam,0,0,0,0,0,2411
linux-rdma/rdma-core,378,215,175,149,160,1077
linux-test-project/ltp,867,723,678,730,577,3575
linuxmint/nemo,131,66,108,101,70,476
linuxmint/warpinator,79,45,83,28,23,258
linw7/skill-tree,0,0,0,0,0,0
linyacool/webserver,0,1,0,0,0,1
liquidplayer/liquidcore,0,0,0,0,0,0
litehtml/litehtml,47,95,117,233,95,587
litejs/natural-compare-lite,0,0,0,0,0,60
liteldev/levilamina,0,0,704,1064,520,2288
liteos/liteos,0,0,0,0,0,0
litespeedtech/lsquic,44,57,33,18,46,198
litespeedtech/openlitespeed,57,31,12,44,8,152
litleo/tensorrt_tutorial,6,6,1,1,0,14
little-brother/sqlite-gui,28,9,5,4,1,47
littlefs-project/littlefs,25,131,75,49,36,316
littlekernel/lk,146,159,57,153,281,796
liu-jianhao/cpp-design-patterns,0,0,0,1,0,1
liuchuo/pat,2,14,5,0,0,21
liuliu/ccv,110,209,258,192,141,910
liuruoze/easypr,0,0,0,0,0,0
liuyubobobo/play-leetcode,667,393,127,0,0,1187
liuyubobobo/play-with-algorithm-interview,0,0,0,0,0,0
livegrep/livegrep,24,25,16,8,5,78
livinamuk/hell2025,0,0,61,100,139,300
lizardbyte/sunshine,225,402,564,467,263,1921
lizongying/my-tv,0,0,49,100,0,149
lizrice/learning-ebpf,0,28,42,7,9,86
ljc545w/comwechatrobot,0,24,0,0,0,24
ljharb/call-bind,0,0,0,0,0,72
ljharb/call-bind-apply-helpers,0,0,0,0,0,12
ljharb/call-bound,0,0,0,0,0,20
ljharb/concat-map,0,0,0,0,0,16
ljharb/define-data-property,0,0,0,0,0,44
ljharb/define-properties,0,0,0,0,0,134
ljharb/es-abstract,0,0,0,0,0,1039
ljharb/es-define-property,0,0,0,0,0,15
ljharb/es-errors,0,0,0,0,0,16
ljharb/es-object-atoms,0,0,0,0,0,16
ljharb/es-shim-unscopables,0,0,0,0,0,23
ljharb/es-to-primitive,0,0,0,0,0,154
ljharb/get-intrinsic,0,0,0,0,0,111
ljharb/get-proto,0,0,0,0,0,8
ljharb/gopd,0,0,0,0,0,26
ljharb/has-bigints,0,0,0,0,0,56
ljharb/internal-slot,0,0,0,0,0,73
ljharb/object-keys,0,0,0,0,0,309
ljharb/object.assign,0,0,0,0,0,353
ljharb/possible-typed-array-names,0,0,0,0,0,16
ljharb/qs,0,0,0,0,0,963
ljharb/safe-regex-test,0,0,0,0,0,36
ljharb/set-function-length,0,0,0,0,0,34
ljharb/side-channel,0,0,0,0,0,73
ljharb/side-channel-list,0,0,0,0,0,10
ljharb/side-channel-map,0,0,0,0,0,9
ljharb/side-channel-weakmap,0,0,0,0,0,12
lloyd/node-memwatch,0,0,0,0,0,0
lloyd/yajl,0,0,0,0,0,0
lltcggie/waifu2x-caffe,0,0,0,0,0,0
llvm/circt,2586,2195,2245,1620,1342,9988
llvm/torch-mlir,354,758,588,800,220,2720
lmarzen/esp32-weather-epd,0,112,229,69,26,436
lmatteis/torrent-net,0,0,0,0,0,0
lmb-freiburg/flownet2,0,0,0,0,0,0
lmdb/lmdb,9,6,6,8,10,39
lmms/lmms,97,88,260,268,242,955
loco-3d/crocoddyl,385,197,314,145,381,1422
lodash/lodash,0,0,0,0,0,7566
log4cplus/log4cplus,17,4,127,58,30,236
loganfsmyth/gensync,0,0,0,0,0,19
logcabin/logcabin,0,0,0,0,0,0
logrotate/logrotate,69,38,53,35,9,204
lojii/knot,0,2,0,0,2,4
lokathor/bytemuck,0,0,0,0,0,472
loki-47-6f-64/sunshine,143,0,0,0,0,143
lonelywolf/stm32,8,2,0,0,0,10
longsoft/uefitool,11,44,20,4,87,166
loot/loot,236,337,261,189,387,1410
lora-net/loramac-node,55,45,11,1,0,112
losehu/uv-k5-firmware-custom,0,0,199,376,12,587
lotabout/write-a-c-interpreter,0,3,11,0,1,15
louisbrunner/valgrind-macos,215,175,576,646,425,2037
love2d/love,196,453,312,398,103,1462
lovebabbar/codehelp-dsa-busted-series,10,149,0,0,0,159
lovell/detect-libc,0,0,0,0,0,0
lovyan03/lovyangfx,324,404,210,113,68,1119
loyinglin/learnopengles,0,0,0,0,0,0
lpereira/lwan,250,198,91,232,150,921
lraton/flopperziro,0,5,40,34,25,104
lsalzman/enet,6,5,11,17,1,40
lsposed/lsplant,0,131,56,56,23,266
lua/lua,80,62,71,115,140,468
luajit-remake/luajit-remake,0,341,52,13,13,419
luajit/luajit,0,0,0,0,0,0
luanti-org/luanti,460,630,584,903,649,3226
luau-lang/luau,265,328,317,499,415,1824
luben/zstd-jni,87,41,79,39,30,276
luc-github/esp3d,10,47,33,70,31,191
lucasb-eyer/pydensecrf,2,1,0,1,0,4
lucavallin/barco,0,0,64,2,2,68
lucidvr/lucidgloves,61,54,26,0,5,146
luciusdxl/theforceengine,552,522,454,368,228,2124
lucyoa/kernel-exploits,0,0,0,0,0,0
luguanxing/cheating-plugin-program,0,0,0,1,0,1
luigirizzo/netmap,96,84,44,37,22,283
lukasbanana/llgl,11,116,615,463,184,1389
lukasvst/dm-vio,0,0,0,1,0,1
luke-jr/bfgminer,8,0,0,0,0,8
lukeed/dequal,0,0,0,0,0,57
lukeed/escalade,0,0,0,0,0,47
lukeed/kleur,0,0,0,0,0,125
lukesmithxyz/st,25,21,1,1,1,49
luliyucoordinate/leetcode,51,47,97,0,0,195
lumateam/luma3ds,25,43,66,52,19,205
luohaha/chinese-uvbook,3,0,0,0,0,3
luwx/lightly,83,10,0,0,0,93
lux-core/lux,20,0,0,0,0,20
luxcorerender/luxcore,206,32,30,7,364,639
lvandeve/lodepng,4,9,2,14,6,35
lvgl/lv_port_esp32,0,0,0,0,0,0
lvgl/lvgl,1577,888,938,1108,1287,5798
lwfinger/rtl8188eu,6,9,1,0,0,16
lwfinger/rtw88,41,46,107,75,30,299
lwfinger/rtw89,9,40,79,47,0,175
lwhyz/workspace,0,0,195,2,7,204
lwip-tcpip/lwip,73,18,92,21,13,217
lxc/lxc,435,244,121,142,117,1059
lxc/lxcfs,14,45,27,32,27,145
lxml/lxml,0,0,0,0,0,3578
ly4k/pwnkit,0,9,0,0,0,9
lydell/js-tokens,0,0,0,0,0,144
lymphatus/caesium-image-compressor,55,113,95,81,18,362
lynckia/licode,49,27,3,3,1,83
lynx-family/lynx,0,0,0,1,2332,2333
lynx-family/primjs,0,0,0,0,122,122
lz4/lz4,77,176,197,174,79,3519
lzfse/lzfse,0,0,0,0,0,0
lzl124631x/leetcode,1201,421,824,27,0,2473
lzpong/threadpool,0,2,3,0,3,8
m0nad/diamorphine,5,0,1,0,1,7
m2team/nanazip,161,198,151,291,376,1177
m417z/7-taskbar-tweaker,3,0,2,1,2,8
m417z/textify,33,31,4,5,3,76
m4dengi/remoteplaywhatever,13,17,6,5,12,53
m5stack/m5stack,136,68,21,20,2,247
maaassistantarknights/maaassistantarknights,785,4498,5084,2984,3854,17205
maartenbaert/ssr,17,10,1,18,13,59
maaxyz/maaframework,0,0,1074,660,771,2505
mabeijianxi/small-video-record,0,0,0,0,0,0
machyve/xhyve,6,0,0,0,0,6
maciejczyzewski/libchaos,0,0,0,0,0,0
mackron/dr_libs,96,66,45,11,121,339
mackron/miniaudio,0,0,0,0,0,0
mackstann/tinywm,0,0,0,0,0,0
mackyle/sqlite,1232,1365,1900,1171,1616,7284
madeye/proxydroid,0,0,0,1,0,1
madler/pigz,15,7,4,0,0,26
madler/zlib,9,36,78,84,52,798
madmann91/bvh,78,49,7,23,3,160
madmax43v3r/chia-plotter,385,18,2,1,0,406
maestron/botnets,0,0,0,0,0,0
mafintosh/end-of-stream,0,0,0,0,0,50
mafintosh/pump,0,0,0,0,0,75
mafintosh/tar-stream,0,0,0,0,0,238
magiblot/tvision,166,89,112,77,50,494
magicstack/immutables,19,16,13,4,0,52
magma/magma,2736,1820,174,14,8,4752
maharmstone/btrfs,321,55,29,66,56,527
maharmstone/ntfs2btrfs,180,19,13,5,1,218
maharmstone/quibble,27,14,159,7,0,207
mahidaka/ros_face,37,17,0,0,0,54
mailcore/mailcore2,8,6,0,0,0,14
majerle/c-code-style,10,8,7,6,5,36
majerle/lwrb,36,48,44,17,8,153
majerle/stm32-usart-uart-dma-rx-tx,17,24,5,1,4,51
majerle/stm32f429,0,4,0,0,0,4
majianjia/nnom,9,17,3,19,0,48
makermoekoe/picoclick-c3,5,61,2,0,0,68
makuna/neopixelbus,62,22,69,44,6,203
malxau/yori,268,145,238,139,45,835
mamba-org/mamba,488,583,457,305,258,2091
mamedev/mame,3999,3649,3296,3428,4523,18895
man-group/arcticdb,0,0,565,571,541,1677
managarm/managarm,594,182,238,666,831,2511
managarm/mlibc,0,0,0,0,0,0
mandliya/algorithms_and_data_structures,0,0,0,0,0,0
mange/rtl8192eu-linux-driver,112,18,3,7,7,147
mangowm/mango,0,0,0,0,1134,1134
manisandro/gimagereader,58,125,54,30,70,337
manishbisht/competitive-programming,0,0,0,0,0,0
manticoresoftware/manticoresearch,833,585,1103,1380,1521,5422
manuelruder/artistic-videos,0,0,0,0,0,0
maoabc/nmmp,43,30,28,0,4,105
mapbox/polylabel,0,0,0,0,0,0
mapbox/tippecanoe,0,0,1,0,1,2
mapeditor/tiled,0,0,0,0,0,0
maplespe/dwmblurglass,0,0,0,201,41,242
maplespe/explorerblurmica,0,26,17,32,0,75
maplibre/maplibre-native,331,155,854,760,2998,5098
mapnik/mapnik,293,168,95,155,275,986
mapserver/mapserver,562,290,211,251,120,1434
mapsme/omim,63,0,0,0,0,63
maratyszcza/nnpack,0,1,1,0,0,2
marchaesen/vcxsrv,1,4,0,24,25,54
marcj/typerunner,0,59,0,0,1,60
marcobambini/gravity,25,4,8,2,1,40
marcoschwartz/arest,5,2,0,0,7,14
marella/ctransformers,0,0,119,0,0,119
margelo/react-native-filament,0,0,0,464,27,491
margelo/react-native-skottie,0,0,119,54,1,174
mariadb-corporation/maxscale,2578,3450,3893,2063,713,12697
mariadb/server,2734,2624,2343,2274,1632,11607
marian-nmt/marian,124,63,3,0,0,190
mariotaku/moonlight-tv,1302,196,268,84,29,1879
markondej/fm_transmitter,12,9,13,4,1,39
markparticle/webserver,0,0,0,0,0,0
marlinfirmware/configurations,298,238,260,175,140,1111
marlinfirmware/marlin,1587,1011,1110,799,841,5348
marshallpierce/rust-base64,0,0,0,0,0,502
marshmallow-code/marshmallow,0,0,0,0,0,0
martanne/vis,26,29,73,94,81,303
martchus/syncthingtray,179,270,326,605,706,2086
martijnvanbrummelen/nwipe,88,21,124,36,53,322
martin-ger/esp32_nat_router,11,11,23,5,0,50
martin-ger/esp_wifi_repeater,7,0,0,0,20,27
martinezjavier/ldd3,6,1,4,11,5,27
martinmarinov/tempestsdr,2,0,0,0,0,2
martinrotter/rssguard,128,326,657,314,803,2228
martinus/nanobench,39,17,12,1,0,69
martinus/unordered_dense,0,0,0,0,0,0
marzer/tomlplusplus,72,78,25,12,26,213
mas-bandwidth/netcode,4,1,63,101,55,224
mas-bandwidth/yojimbo,22,5,96,51,2,176
maskray/ccls,10,7,7,12,9,45
masteringopencv/code,0,0,0,0,0,0
matanki-saito/eu4dll,37,10,0,0,0,47
mathertel/onebutton,25,10,44,18,3,100
matheuzsecurity/singularity,0,0,0,0,104,104
mathiasbynens/cssesc,0,0,0,0,0,26
mathiasbynens/emoji-regex,0,0,0,0,0,117
mathiasbynens/jsesc,0,0,0,0,0,133
mathiasbynens/punycode.js,0,0,0,0,0,150
mathiasbynens/regenerate,0,0,0,0,0,124
mathiasbynens/regexpu-core,0,0,0,0,0,180
mathiasbynens/unicode-canonical-property-names-ecmascript,0,0,0,0,0,16
mathiasbynens/unicode-property-aliases-ecmascript,0,0,0,0,0,25
matinlotfali/kde-rounded-corners,26,116,85,163,140,530
matklad/once_cell,0,0,0,0,0,390
matmoul/g810-led,0,2,0,0,0,2
matplotlib/matplotlib,4244,3722,3383,2112,1657,50984
matrixcascade/painterengine,80,25,70,77,21,273
matt-42/lithium,0,0,0,0,0,0
matt-42/silicon,0,0,0,0,0,0
mattconte/tlsf,0,0,0,0,0,0
matthewsamuel95/acm-icpc-algorithms,0,0,0,0,0,0
mattiasgustavsson/dos-like,112,20,5,1,6,144
mattiasgustavsson/libs,4,24,18,5,21,72
mattiwatti/efiguard,9,12,41,4,11,77
mattn/go-sqlite3,27,31,7,16,24,105
mattrajca/sudo-touchid,0,0,0,0,0,0
matz/streem,3,2,0,0,0,5
mausimus/shaderglass,41,0,25,0,180,246
mavlink/mavros,407,105,57,64,100,733
mavlink/qgroundcontrol,581,234,326,1081,1968,4190
mawww/kakoune,500,441,343,353,231,1868
max0x7ba/atomic_queue,1,2,5,9,22,39
maximegmd/cyberenginetweaks,305,89,93,54,36,577
maximeherpin/modular_tree,112,0,0,0,0,112
maximkulkin/esp-homekit,5,5,8,0,0,18
maxritter/diy-thermocam,20,1,6,0,7,34
mayaposch/nymphcast,490,216,31,117,34,888
mayerui/sudoku,1,1,3,31,6,42
mazharmik/interview_ds_algo,1010,519,1515,1442,1033,5519
mbasso/asm-dom,0,1,0,0,0,1
mbebenita/broadway,0,1,0,0,0,1
mbed-tls/mbedtls,3615,4360,5498,3327,1165,17965
mborgerding/kissfft,13,0,0,1,17,31
mcallegari/qlcplus,207,279,495,424,638,2043
mcavage/node-assert-plus,0,0,0,0,0,30
mchehab/zbar,73,22,6,5,0,106
mcmilk/7-zip-zstd,27,6,46,8,162,249
mcnopper/opengl,0,2,0,0,12,14
mcollina/fastq,0,0,0,0,0,112
mcollina/reusify,0,0,0,0,0,31
mcostalba/stockfish,0,0,0,0,0,0
mcpp-community/d2mcpp,0,0,0,0,0,0
mcu-tools/mcuboot,317,166,227,243,336,1289
mcudude/minicore,24,7,42,8,15,96
mcyoloswagham/win3wm,59,0,0,0,0,59
mdbtools/mdbtools,157,7,12,10,4,190
mdias/rs_asio,44,66,23,28,35,196
mdn/data,0,0,0,0,0,1197
me115/design_patterns,0,0,0,0,0,0
meckazin/chromekatz,0,0,4,47,13,64
mediaarea/mediainfo,27,22,53,201,186,489
medikoo/d,0,0,0,0,0,87
medikoo/es5-ext,0,0,0,0,0,1673
medikoo/es6-symbol,0,0,0,0,0,112
medikoo/type,0,0,0,0,0,204
medusalix/xone,54,64,8,50,2,178
medusalix/xow,10,8,0,0,0,18
meetecho/janus-gateway,218,232,122,90,80,742
megafunk/masssample,0,220,61,18,27,326
megamarc/tilengine,18,13,4,2,1,38
meganz/megacmd,134,59,397,764,339,1693
meganz/megasync,1024,1850,2745,2897,2383,10899
meganz/sdk,1979,3020,3175,2352,2644,13170
megengine/megengine,1152,688,273,63,0,2176
meiqua/shape_based_matching,1,0,0,0,0,1
meituan-dianping/dbproxy,0,0,0,0,0,0
meituan-dianping/logan,3,9,17,3,0,32
meituan-dianping/myflash,0,0,0,0,0,0
meituan-dianping/sqladvisor,0,0,0,0,0,0
melonds-emu/melonds,311,128,187,245,120,991
memcached/memcached,48,129,125,139,72,513
memgraph/memgraph,211,125,338,521,605,1800
memononen/nanosvg,2,15,4,1,4,26
memononen/nanovg,2,4,1,0,0,7
memovai/mimiclaw,0,0,0,0,0,0
memtest86plus/memtest86plus,0,202,65,33,36,336
mendersoftware/mender,114,109,507,107,72,909
mendsley/bsdiff,0,0,0,0,0,0
merbanan/rtl_433,255,155,202,135,84,831
meshcore-dev/meshcore,0,0,0,0,868,868
meshtastic/firmware,1294,2287,1366,2320,2094,9361
metacall/core,719,425,394,232,443,2213
metartc/metartc,33,534,193,15,37,812
mfactory-osaka/esptimecast,0,0,0,0,231,231
mfem/mfem,3503,2594,2762,2788,3201,14848
mfontanini/libtins,10,11,13,4,1,39
mgba-emu/mgba,421,625,455,353,252,2106
mgeeky/shellcodefluctuation,34,1,0,0,0,35
mgeeky/threadstackspoofer,51,1,0,0,0,52
mgerdes/open-golf,201,180,0,0,0,381
mhammond/pywin32,115,90,50,181,112,4820
mheironimus/arduinojoysticklibrary,0,13,0,1,0,14
mherb/kalman,0,0,0,0,0,0
mhmrdd/nohello,0,0,3,10,44,57
mhogomchungu/media-downloader,689,325,326,317,326,1983
mhx/dwarfs,335,116,773,847,1051,3122
michaelwillis/dragonfly-reverb,28,56,5,0,0,89
micheles/decorator,0,0,0,0,0,380
micknoise/maximilian,18,29,28,2,0,77
micromark/micromark,0,0,0,0,0,655
micromatch/anymatch,0,0,0,0,0,176
micromatch/braces,0,0,0,0,0,251
micromatch/is-glob,0,0,0,0,0,65
micromatch/micromatch,0,0,0,0,0,602
micromatch/picomatch,0,0,0,0,0,275
micromatch/to-regex-range,0,0,0,0,0,79
micronucleus/micronucleus,90,2,0,3,1,96
micropython/micropython,879,1352,1052,997,1279,5559
microshow/rxffmpeg,4,5,1,0,0,10
microsoft/airsim,584,107,0,0,1,692
microsoft/blingfire,29,37,1,1,0,68
microsoft/calculator,81,77,29,52,41,280
microsoft/cpprestsdk,5,4,0,1,0,10
microsoft/cppwinrt,91,79,54,32,17,273
microsoft/detours,26,3,2,1,13,45
microsoft/directml,37,46,40,48,7,178
microsoft/directx-graphics-samples,28,16,7,28,99,178
microsoft/directxmath,24,32,10,28,20,114
microsoft/directxshadercompiler,378,348,584,359,353,2022
microsoft/directxtex,104,105,70,84,45,408
microsoft/directxtk,108,80,46,68,47,349
microsoft/directxtk12,108,87,51,67,46,359
microsoft/diskspd,9,0,0,6,0,15
microsoft/ebpf-for-windows,510,685,506,319,275,2295
microsoft/edgeml,8,0,0,0,0,8
microsoft/ffmpeginterop,5,2,9,20,5,41
microsoft/gsl,17,29,31,26,26,129
microsoft/microsoft-ui-xaml,615,168,72,34,29,918
microsoft/mimalloc,255,266,136,373,211,1241
microsoft/msix-packaging,39,5,16,9,2,71
microsoft/msquic,727,488,270,295,344,2124
microsoft/nnfusion,101,60,0,1,0,162
microsoft/onnxruntime,1819,1790,2250,1686,1203,8748
microsoft/onnxruntime-inference-examples,39,57,97,45,12,250
microsoft/pict,45,12,15,1,10,83
microsoft/procdump-for-linux,10,17,44,18,26,115
microsoft/procmon-for-linux,5,5,4,7,9,30
microsoft/react-native-windows,1017,675,573,628,509,3402
microsoft/seal,90,16,10,3,3,122
microsoft/service-fabric,78,209,129,21,17,454
microsoft/snmalloc,350,178,54,68,62,712
microsoft/sptag,37,77,33,5,6,158
microsoft/stl,566,763,692,644,526,3191
microsoft/sysmonforlinux,39,9,32,13,17,110
microsoft/terminal,762,639,555,527,274,2757
microsoft/tslib,0,0,0,0,0,285
microsoft/typescript,1296,1233,1279,828,237,30939
microsoft/verona,334,68,15,8,10,435
microsoft/wil,45,39,107,35,57,283
microsoft/win2d,34,23,27,17,2,103
microsoft/win32metadata,165,374,526,162,42,1269
microsoft/windows-driver-frameworks,6,1,1,1,0,9
microsoft/windows-driver-samples,51,49,172,129,55,456
microsoft/windows-machine-learning,0,0,0,0,0,0
microsoft/windows-rs,0,0,0,0,0,1857
microsoft/windowsappsdk,405,542,182,234,277,1640
microsoft/winget-cli,238,215,294,258,213,1218
microsoft/wsl,21,27,49,55,293,445
microsoft/wsl2-linux-kernel,23583,22858,17180,1083,368,65072
microsoft/wslg,71,49,20,7,7,154
microsoftedge/webview2samples,32,42,50,32,27,183
miek/inspectrum,19,12,8,4,9,52
miguelbalboa/rfid,14,1,3,5,2,25
miguelfreitas/twister-core,1,1,0,0,0,2
mihailris/voxelcore,13,102,437,2661,1339,4552
mikalhart/tinygpsplus,0,0,0,0,0,0
mike4192/spotmicro,10,0,0,0,0,10
mikemirzayanov/testlib,13,63,69,19,3,167
mikeroyal/unreal-engine-guide,7,19,35,0,1,62
mikewang000000/fakehttp,0,0,0,0,60,60
mikex86/librecuda,0,0,0,66,9,75
mikke89/rmlui,206,208,209,239,126,988
milesburton/arduino-temperature-control-library,6,5,5,8,29,53
milkdrop2077/milkdrop3,0,0,47,14,12,73
milkytracker/milkytracker,17,22,60,112,151,362
miller-xie/code,0,18,51,0,71,140
miloyip/json-tutorial,4,1,0,0,0,5
mindspore-ai/mindspore,11240,11440,5942,1355,0,29977
ming1016/study,16,35,0,33,10,94
minhaskamal/creepycodecollection,0,0,0,0,0,0
minhaskamal/trojancockroach,0,1,0,0,1,2
minimistjs/minimist,0,0,0,0,0,95
miniupnp/miniupnp,133,61,89,174,160,617
minoca/os,3,0,0,0,0,3
mintty/mintty,152,148,111,182,133,726
mintty/wsltty,13,12,13,23,14,75
mirage-project/mirage,0,0,0,116,404,520
mirror/busybox,149,34,13,8,0,204
mister-devel/main_mister,224,229,133,60,91,737
mistertea/eternalterminal,67,42,32,32,28,201
misyltoad/vphysics-jolt,0,51,11,29,11,102
mit-acl/faster,15,1,0,6,4,26
mit-biomimetics/cheetah-software,0,0,0,0,0,0
mit-han-lab/proxylessnas,1,3,9,1,0,14
mit-nlp/mitie,3,1,0,0,4,8
mit-pdos/xv6-public,0,0,0,0,0,0
mit-pdos/xv6-riscv,17,36,2,23,64,142
mit-spark/kimera-vio,290,71,36,3,1,401
mit-spark/teaser-plusplus,5,2,8,2,5,22
mitchcurtis/slate,122,35,17,6,0,180
mitsuba-renderer/mitsuba,0,1,0,0,0,1
mitsuba-renderer/mitsuba2,11,5,0,0,0,16
mitsuba-renderer/mitsuba3,895,731,349,566,409,2950
mitsuba-renderer/nanogui,29,21,2,2,76,130
mitsuhiko/insta,0,0,0,0,0,991
mity/md4c,23,18,3,118,0,162
mixiaoxiao/arduino-homekit-esp8266,4,2,0,0,0,6
mixxxdj/mixxx,4246,2097,3022,2694,2242,14301
mjakeman/extension-manager,0,428,125,294,308,1155
mjbots/moteus,197,164,249,118,452,1180
mjolnirapp/mjolnir,1,0,0,0,0,1
mkazhdan/poissonrecon,3,7,23,51,13,97
mkckr0/audio-share,0,42,244,180,15,481
mkeeter/antimony,0,1,1,0,3,5
mkiol/dsnote,82,30,696,457,174,1439
mkirchner/gc,0,0,0,0,0,0
mkirchner/linked-list-good-taste,0,4,0,0,0,4
