repo,2021,2022,2023,2024,2025,2021-2025
easyrpg/player,0,0,0,0,1,1
easytarget/esp32-cam-webserver,0,0,0,0,0,0
ebay/nuraft,0,0,1,1,1,1
ebiggers/libdeflate,0,0,0,0,0,0
ebruneton/precomputed_atmospheric_scattering,0,0,0,0,0,0
ec-/quake3e,0,0,0,0,0,0
eclipse-cyclonedds/cyclonedds,0,0,0,0,0,0
eclipse-iceoryx/iceoryx,0,0,0,0,1,1
eclipse-mosquitto/mosquitto,0,0,0,0,0,0
eclipse-mraa/mraa,0,0,0,0,1,1
eclipse-paho/paho.mqtt.c,0,0,0,0,0,0
eclipse-paho/paho.mqtt.cpp,0,0,0,0,0,0
eclipse-paho/paho.mqtt.embedded-c,0,0,0,0,0,0
eclipse-sumo/sumo,1,1,0,2,2,2
eclipse-threadx/threadx,0,0,0,1,0,1
ed-asriyan/lottie-converter,0,0,0,1,1,1
edenhill/kcat,0,0,0,0,0,0
edgetx/edgetx,0,0,0,0,0,0
eduard-permyakov/permafrost-engine,0,0,0,0,0,0
edvardhua/poseestimationformobile,0,0,0,0,0,0
edvince/stable-diffusion-ncnn,0,0,0,0,0,0
edzelf/esp32-radio,0,0,0,0,0,0
eembc/coremark,0,0,0,0,0,0
eferu/hoverboard-firmware-hack-foc,0,0,0,0,0,0
effekseer/effekseer,0,1,0,0,0,1
efficient/cuckoofilter,0,0,0,0,0,0
efficient/libcuckoo,0,0,0,0,0,0
eggert/tz,0,0,0,0,0,0
egzumer/uv-k5-firmware-custom,0,0,0,0,0,0
eigenteam/eigen-git-mirror,0,0,0,0,0,0
eiz/synchronousaudiorouter,0,0,0,0,0,0
ejoy/ejoy2d,0,0,0,0,0,0
eka2l1/eka2l1,0,0,0,0,0,0
elalish/manifold,0,0,0,0,0,0
eldar/pose-tensorflow,0,0,0,0,0,0
ele7enxxh/android-inline-hook,0,0,0,0,0,0
electech6/orb_slam2_detailed_comments,0,0,0,0,0,0
electech6/orb_slam3_detailed_comments,0,0,0,0,0,0
electro-smith/daisysp,0,0,0,0,0,0
electron/electron,4,4,4,4,3,5
electron/rcedit,0,0,0,0,0,0
electronicarts/eastl,0,0,0,0,0,0
electronicarts/gigi,0,0,0,0,0,0
elementsproject/elements,0,0,0,0,0,0
elementsproject/lightning,0,1,1,0,1,2
elfarto/nvidia-vaapi-driver,0,0,1,0,1,1
elfmz/far2l,0,0,0,0,0,0
eliaskosunen/scnlib,0,0,0,0,0,0
eliasoenal/multimon-ng,0,0,0,1,1,1
eliboa/tegrarcmgui,0,0,0,0,0,0
elishacloud/dxwrapper,0,0,0,0,0,0
ellson/mothballed-graphviz,0,0,0,0,0,0
embox/embox,0,0,0,0,0,0
emcrisostomo/fswatch,0,0,0,0,0,0
emersion/mako,0,0,0,0,0,0
emersion/slurp,0,0,0,0,0,0
emeryberger/hoard,0,0,0,0,1,1
emikulic/darkhttpd,0,0,0,0,0,0
emil-e/rapidcheck,0,0,0,0,0,0
emilk/loguru,0,0,0,0,0,0
emmericp/ixy,0,0,0,0,0,0
emojicode/emojicode,0,0,0,0,0,0
emoon/minifb,0,0,0,0,0,0
emqx/neuron,0,0,0,0,0,0
emscripten-core/emscripten,1,0,1,2,2,2
emsec/chameleonmini,0,0,0,0,0,0
emukidid/swiss-gc,0,0,0,0,0,0
emweb/wt,0,0,0,0,0,0
enazoe/yolo-tensorrt,0,0,0,0,0,0
encrypted-def/basic-algo-lecture,0,0,0,0,0,0
encryqed/dumper-7,0,0,0,0,0,0
endermanch/xpkeygen,0,0,0,0,0,0
endless-sky/endless-sky,0,0,0,0,0,0
endrazine/wcc,1,0,0,0,0,1
enewhuis/liquibook,0,0,0,0,0,0
engcang/slam-application,0,0,0,0,0,0
enjoy-digital/litex,0,0,0,0,0,0
enkisoftware/imgui_markdown,0,0,0,0,0,0
enterprisedb/repmgr,0,0,0,0,0,0
entware/entware,0,0,0,0,0,0
envoyproxy/envoy,1,1,3,3,3,3
enzo1982/freac,0,0,0,0,0,0
epasveer/seer,0,0,0,0,0,0
epezent/implot,0,0,0,0,0,0
epfml/sent2vec,0,0,0,0,0,0
epicgamesext/raddebugger,0,0,0,0,0,0
epoupon/lms,0,0,0,0,0,0
eprosima/fast-dds,1,1,1,1,0,1
eqmg/acid,0,0,0,0,0,0
equalsraf/neovim-qt,0,0,0,0,0,0
eradman/entr,0,0,0,0,0,0
eranif/codelite,0,0,0,0,0,0
eranpeer/fakeit,0,0,0,0,0,0
erengy/taiga,0,0,0,0,0,0
ergo-code/highs,0,0,0,0,0,0
erich666/graphicsgems,0,0,0,0,0,0
ericniebler/range-v3,0,0,0,0,0,0
ericssonresearch/openwebrtc,0,0,0,0,0,0
erincatto/box2d,0,0,0,0,0,0
erincatto/box2d-lite,0,0,0,0,0,0
erlineryi/plantsvszombies,0,0,0,0,0,0
ermig1979/simd,0,0,0,0,0,0
eroszy/wxinlineplayer,0,1,0,0,0,1
errichto/youtube,0,0,0,0,0,0
errorflynn/ytdlp-interface,0,0,0,0,0,0
erthink/libmdbx,0,0,0,0,0,0
erwincoumans/tiny-differentiable-simulator,0,0,0,0,0,0
es3n1n/defendnot,0,0,0,0,0,0
esnet/iperf,0,0,0,0,0,0
esotericsoftware/spine-runtimes,0,0,0,0,0,0
esp8266/arduino,0,0,1,1,1,1
esp8266/esp8266-wiki,0,0,0,0,0,0
espeak-ng/espeak-ng,0,0,0,1,1,1
esphome/esphome,1,1,1,1,3,3
espotek-org/labrador,0,0,0,0,0,0
espresense/espresense,0,1,1,2,3,3
espressif/arduino-esp32,0,0,0,3,3,3
espressif/esp-adf,0,0,0,0,0,0
espressif/esp-at,0,0,0,0,0,0
espressif/esp-drone,0,0,0,1,0,1
espressif/esp-idf,0,0,0,0,0,0
espressif/esp-iot-solution,0,0,0,0,0,0
espressif/esp-sr,0,0,0,0,0,0
espressif/esp-who,0,0,0,0,0,0
espressif/esp32-camera,0,0,0,0,0,0
espressif/esp8266_rtos_sdk,0,0,0,0,0,0
esprfid/esp-rfid,0,0,0,0,0,0
espruino/espruino,0,1,1,1,1,1
esseks/monicelli,0,0,0,0,0,0
eteran/edb-debugger,0,0,0,0,0,0
eth-brownie/brownie,0,0,0,0,2,2
ethan-li-coding/semiglobalmatching,0,0,0,0,0,0
ethereal-developers/openscan,0,0,0,0,0,0
ethz-adrl/control-toolbox,0,0,0,0,0,0
ethz-adrl/towr,0,0,0,0,0,0
ethz-asl/ethzasl_msf,0,0,0,0,0,0
ethz-asl/kalibr,0,0,0,0,0,0
ethz-asl/lidar_align,0,0,0,0,0,0
ethz-asl/maplab,0,0,0,0,0,0
ethz-asl/okvis,0,0,0,0,0,0
ethz-asl/rotors_simulator,0,0,0,0,0,0
ethz-asl/rovio,0,0,0,0,0,0
ethz-asl/segmap,0,0,0,0,0,0
ethz-asl/voxblox,0,0,0,0,0,0
etlcpp/etl,0,0,0,0,0,0
ettercap/ettercap,0,0,0,0,0,0
eulerto/wal2json,0,0,0,0,0,0
eunomia-bpf/bpf-developer-tutorial,0,0,0,0,1,1
eunomia-bpf/bpftime,0,0,1,1,2,3
evanw/thinscript,0,0,0,0,0,0
eventql/eventql,0,0,0,0,0,0
everdox/infinityhook,0,0,0,0,0,0
ewenwan/mvision,0,0,0,0,0,0
ewenwan/orb_slam2_ssd_semantic,0,0,0,0,0,0
ewenwan/shiyanlou,0,0,0,0,0,0
excamera/alfalfa,0,0,0,0,0,0
exelix11/switchthemeinjector,0,0,0,0,0,0
exelix11/sysdvr,0,0,0,0,0,0
exely/csapp-labs,0,0,0,0,0,0
existentialaudio/blackhole,0,0,0,0,0,0
exiv2/exiv2,1,0,1,1,1,2
expensify/bedrock,0,0,0,0,0,0
expresslrs/expresslrs,0,0,0,0,0,0
eyalar/lwip,0,0,0,0,0,0
ezengine/ezengine,0,1,0,0,0,1
ezlippi/tinyhttpd,0,0,0,0,0,0
ezlippi/webbench,0,0,0,0,0,0
f-stack/f-stack,0,0,0,1,1,1
f1xpl/openauto,0,0,0,0,0,0
f3d-app/f3d,0,0,0,0,0,0
f4exb/sdrangel,0,0,0,0,0,0
f5oeo/rpitx,0,0,0,0,0,0
facebook/cachelib,0,0,0,0,0,0
facebook/fatal,0,0,0,1,1,1
facebook/fbthrift,0,0,0,0,0,0
facebook/fishhook,0,0,0,0,0,0
facebook/folly,0,0,0,0,0,0
facebook/hhvm,0,0,0,0,0,0
facebook/igl,0,0,0,0,0,0
facebook/mariana-trench,0,0,0,0,0,0
facebook/mcrouter,0,0,0,0,0,0
facebook/mvfst,1,1,1,1,1,1
facebook/openzl,0,0,0,0,0,0
facebook/proxygen,0,0,0,1,1,1
facebook/react-native,0,0,0,0,0,0
facebook/redex,0,0,0,0,0,0
facebook/rocksdb,1,1,1,0,0,1
facebook/threatexchange,1,1,1,1,0,1
facebook/transform360,0,0,0,0,0,0
facebook/wangle,0,0,0,0,0,0
facebook/watchman,1,1,1,1,0,1
facebook/wdt,0,0,0,0,0,0
facebook/yoga,0,1,1,1,0,1
facebook/zstd,0,1,1,1,1,1
facebookexperimental/libunifex,0,0,0,0,0,0
facebookincubator/fbx2gltf,0,0,0,0,0,0
facebookincubator/fizz,0,0,0,0,0,0
facebookincubator/katran,0,0,0,0,0,0
facebookincubator/oomd,0,0,0,0,0,0
facebookincubator/velox,0,0,1,1,1,1
facebookresearch/faiss,0,0,0,0,0,0
facebookresearch/habitat-sim,0,0,0,0,0,0
facebookresearch/replica-dataset,0,0,0,0,0,0
facico/chinese-vicuna,0,0,0,0,0,0
facontidavide/cpp_optimizations_diary,0,0,0,0,0,0
facontidavide/plotjuggler,0,0,0,0,1,1
falconn-lib/falconn,0,0,0,0,0,0
falcosecurity/falco,0,1,1,1,1,1
falkordb/falkordb,1,0,0,1,5,6
falktx/carla,0,0,0,0,0,0
fan-ziqi/rl_sar,0,0,0,0,0,0
fancycode/memorymodule,0,0,0,0,0,0
fanglingsu/vimb,0,0,0,0,0,0
fanvanzh/3dtiles,0,0,0,0,0,0
farama-foundation/arcade-learning-environment,0,0,0,1,1,1
farama-foundation/vizdoom,0,0,0,1,0,1
farbrausch/fr_public,0,0,0,0,0,0
fargroup/farmanager,0,0,0,0,0,0
fascinatedbox/lily,0,0,0,0,0,0
fasiondog/hikyuu,0,0,0,0,0,0
fastbuild/fastbuild,0,0,0,0,0,0
fastfetch-cli/fastfetch,0,0,0,0,0,0
fastfloat/fast_float,0,0,0,1,1,1
fastio/1store,0,0,0,0,0,0
fastled/fastled,0,0,1,1,2,2
fastogt/fastonosql,0,0,0,0,0,0
fastos/fastsocket,0,0,0,0,0,0
fastshift/x-track,0,0,0,0,0,0
fastvm/minivm,0,0,0,0,0,0
fazecast/jserialcomm,0,0,0,0,0,0
fazeelusmani/amazon-sde-preparation,0,0,0,0,0,0
fcitx/fcitx5,0,0,0,0,0,0
fdintino/nginx-upload-module,0,0,0,0,0,0
fdio/vpp,0,0,0,0,0,0
fdivitto/fabgl,0,0,0,0,0,0
fedoraqt/mediawriter,0,0,0,0,0,0
fegennari/3dworld,0,0,0,0,0,0
feiskyer/linux-perf-examples,0,0,0,0,0,0
feiskyer/sdn-handbook,0,0,0,0,0,0
feiyangqingyun/qwidgetdemo,0,0,0,0,0,0
feiyull/tensorrt-alpha,0,0,0,0,0,0
felis/usb_host_shield_2.0,0,0,0,0,0,0
felixguendling/cista,0,0,0,0,0,0
felixkratz/jankyborders,0,0,0,0,0,0
felixkratz/sketchybar,0,0,0,0,0,0
felt/tippecanoe,0,0,0,1,0,1
fengjungle/designpattern,0,0,0,0,0,0
fenics/dolfinx,0,0,0,1,1,1
fenrus75/powertop,0,0,0,0,0,0
fenwii/openharmony,0,0,0,0,0,0
feralinteractive/gamemode,0,0,0,0,1,1
festvox/flite,0,0,0,0,0,0
fetlang/fetlang,0,0,0,0,0,0
fex-emu/fex,0,0,0,0,0,0
ffffffff0x/1earn,0,0,0,0,0,0
ffmpeg/ffmpeg,0,0,0,0,0,0
ffmpegwasm/ffmpeg.wasm,1,1,1,1,0,1
fftw/fftw3,0,0,0,0,0,0
fgkeepalive/androidkeepalive,0,0,0,0,0,0
fholger/openvr_fsr,0,0,0,0,0,0
fholger/vrperfkit,0,0,0,0,0,0
fibjs/fibjs,0,0,0,0,0,0
file/file,0,0,0,0,0,0
filecxx/filecentipede,0,0,1,0,0,1
finalburnneo/fbneo,0,0,0,0,0,0
firebase/firebase-ios-sdk,1,2,2,2,4,4
firebirdsql/firebird,1,1,1,2,1,2
firedancer-io/firedancer,0,0,1,1,1,1
fireice-uk/xmr-stak,0,0,0,0,0,0
fireice-uk/xmr-stak-cpu,0,0,0,0,0,0
firmata/arduino,0,0,0,0,0,0
firmianay/ctf-all-in-one,0,0,0,0,0,0
fisco-bcos/fisco-bcos,0,0,0,0,0,0
fix94/nintendont,0,0,0,0,0,0
flagbrew/pksm,0,0,0,0,0,0
flame/blis,0,0,0,0,0,0
flame/how-to-optimize-gemm,0,0,0,0,0,0
flameshot-org/flameshot,0,0,0,0,0,0
flann-lib/flann,0,0,0,0,0,0
flareteam/flare-engine,0,0,0,1,1,1
flashlight/flashlight,0,1,1,0,0,1
flashlight/wav2letter,1,0,0,0,0,1
flashrom/flashrom,0,0,0,0,0,0
flatpak/flatpak,0,0,0,0,0,0
flexflow/flexflow-train,0,0,0,0,0,0
flexible-collision-library/fcl,0,0,0,0,0,0
flif-hub/flif,0,0,0,0,0,0
flightlessmango/mangohud,0,0,1,0,0,1
flipperdevices/flipperzero-firmware,0,0,0,0,0,0
flipperdevices/qflipper,0,0,0,0,0,0
floooh/chips,0,0,0,0,0,0
floooh/oryol,0,0,0,0,0,0
floooh/sokol,0,0,0,0,0,0
flowdriveai/flowpilot,0,0,0,1,0,1
fltk/fltk,0,0,0,0,0,0
fluent/fluent-bit,1,2,2,2,1,2
fluidsynth/fluidsynth,0,0,0,1,1,1
fluorohydride/ygopro,0,0,0,0,0,0
flutter/codelabs,0,1,1,1,1,1
flygoat/ryzenadj,0,0,0,0,0,0
flyinghead/flycast,0,0,0,0,0,0
fmtlib/fmt,0,0,1,1,1,1
fnc12/sqlite_orm,0,0,0,0,0,0
focus-creative-games/hybridclr,0,0,0,0,0,0
fogleman/craft,0,0,0,0,0,0
fontforge/fontforge,0,0,0,0,0,0
fontmanager/font-manager,0,0,0,0,0,0
foobnix/librerareader,0,0,0,0,0,0
foonathan/lexy,0,1,1,0,1,1
foonathan/memory,0,0,0,0,0,0
foonathan/type_safe,0,0,0,0,0,0
fooyin/fooyin,0,0,0,0,0,0
forhappy/cplusplus-concurrency-in-practice,0,0,0,0,0,0
form-dev/form,0,0,0,0,0,0
forthespada/mypoorwebserver,0,0,0,0,0,0
fortheusers/hb-appstore,0,0,0,0,0,0
fortra/nanodump,0,0,0,0,0,0
fortyseveneffects/arduino_midi_library,0,0,0,0,0,0
fossasia/badgemagic-firmware,0,0,0,0,0,0
fossasia/magic-epaper-firmware,0,0,0,0,0,0
fossasia/neurolab-firmware,0,0,0,0,0,0
fossasia/pslab-bootloader,0,0,0,0,0,0
fossasia/pslab-esp01-firmware,0,0,0,0,1,1
fossasia/pslab-firmware,0,0,0,0,1,1
fossasia/pslab-mini-firmware,0,0,0,0,0,0
fossephate/joycon-driver,0,0,0,0,0,0
fougue/mayo,0,0,0,0,0,0
foxleezh/aosp,0,0,0,0,0,0
fr4nkfletcher/esp32-marauder-cheap-yellow-display,0,0,0,0,0,0
fragglet/c-algorithms,0,0,0,0,0,0
fraillt/bitsery,0,0,0,0,0,0
frameworkcomputer/embeddedcontroller,0,0,0,0,0,0
francma/wob,0,0,0,0,0,0
fraunhoferhhi/vvenc,0,0,0,0,0,0
free-audio/clap,0,0,0,0,0,0
freebsd/freebsd-src,0,0,0,0,0,0
freecad/freecad,0,0,2,2,2,2
freeciv/freeciv,0,0,0,0,0,0
freelan-developers/freelan,0,0,0,0,0,0
freeradius/freeradius-server,1,1,1,1,1,1
freerdp/freerdp,0,0,0,0,0,0
freerdp/remmina,0,0,0,0,0,0
freertos/freertos,1,1,1,0,0,1
freertos/freertos-kernel,0,0,0,0,0,0
frickle/ngx_cache_purge,0,0,0,0,0,0
frictionalgames/amnesiaamachineforpigs,0,0,0,0,0,0
frictionalgames/amnesiathedarkdescent,0,0,0,0,0,0
fritzing/fritzing-app,0,0,0,0,0,0
frrouting/frr,0,0,0,0,0,0
fukuchi/libqrencode,0,0,0,0,0,0
fulldecent/system-bus-radio,0,0,0,0,0,0
fungos/cr,0,0,0,1,0,1
fusionlanguage/fut,0,0,0,0,0,0
futo-org/android-keyboard,0,0,0,0,0,0
fw876/helloworld,0,0,0,0,0,0
fwgs/xash3d-fwgs,0,0,0,1,0,1
fwilliams/point-cloud-utils,0,0,0,0,0,0
fwupd/fwupd,0,1,1,1,1,1
fxsound2/fxsound-app,0,0,0,0,0,0
fyusion/llff,0,0,0,0,0,0
g4lile0/esp32-wifi-hash-monster,0,0,0,0,0,0
g4lile0/tinygs,0,0,0,0,0,0
g6ejd/esp32-e-paper-weather-display,0,0,0,0,0,0
gabime/spdlog,0,0,0,0,0,0
gaffe23/linux-inject,0,0,0,0,0,0
gaijinentertainment/dagorengine,0,0,0,0,0,0
gaijinentertainment/dascript,0,0,0,0,0,0
gali8/tesseract-ocr-ios,0,0,0,0,0,0
galkahana/hummusjs,0,0,0,1,1,1
galkahana/pdf-writer,0,0,0,0,1,1
game1024/openspeedy,0,0,0,0,0,0
gamefoundry/bsf,0,0,0,0,0,0
gamelinux/passivedns,0,0,0,0,0,0
gameplay3d/gameplay,0,0,0,0,0,0
gameprogcpp/code,0,0,0,0,0,0
games-on-whales/wolf,0,0,0,0,0,0
gametechdev/presentmon,0,0,0,1,1,1
gammasoft71/xtd,0,0,0,0,1,1
ganelson/inform,0,0,0,0,0,0
gansm/finalcut,0,0,0,0,0,0
gaowenliang/imu_utils,0,0,0,0,0,0
gaoxiang12/faster-lio,0,0,0,0,0,0
gaoxiang12/lightning-lm,0,0,0,0,0,0
gaoxiang12/slam_in_autonomous_driving,0,0,0,0,0,0
gaoxiang12/slambook,0,0,0,0,0,0
gaoxiang12/slambook2,0,0,0,0,0,0
garagegames/torque2d,0,0,0,0,0,0
garagegames/torque3d,0,0,0,0,0,0
gargaj/bonzomatic,0,0,0,0,0,0
gatieme/codinginterviews,0,0,0,0,0,0
gatieme/ldd-linuxdevicedrivers,0,0,0,0,0,0
gazebosim/gz-sim,0,0,0,1,1,1
gbalatro/balatro-gba,0,0,0,0,0,0
gbdev/rgbds,0,0,0,0,0,0
gbdk-2020/gbdk-2020,0,0,0,0,0,0
gcc-mirror/gcc,0,0,0,0,0,0
gdabah/distorm,0,0,0,0,0,0
gdbinit/machoview,0,0,0,0,0,0
gdretools/gdsdecomp,0,0,0,0,0,0
geany/geany,0,0,0,1,1,1
geigeigeist/totem,0,0,0,0,0,0
gem5/gem5,0,0,0,2,2,2
gemrb/gemrb,0,0,0,0,0,0
gen2brain/raylib-go,0,0,0,0,0,0
generalized-intelligence/gaas,0,0,0,0,0,0
genivi/candevstudio,0,0,0,0,0,0
genivia/ugrep,0,0,1,0,1,1
genodelabs/genode,0,0,0,0,0,0
gentilkiwi/kekeo,0,0,0,0,0,0
gentilkiwi/mimikatz,0,0,0,0,0,0
genymobile/scrcpy,0,0,0,0,0,0
geo-tp/esp32-bus-pirate,0,0,0,0,0,0
geode-sdk/geode,0,0,0,0,0,0
geoffreybennett/alsa-scarlett-gui,0,0,0,0,0,0
geohot/qira,0,0,0,0,0,0
gerard/ext4fuse,0,0,0,0,0,0
gerbera/gerbera,1,1,1,1,1,1
getdnsapi/stubby,0,0,0,0,0,0
getml/reflect-cpp,0,0,0,1,1,1
getnamo/tensorflow-unreal,0,0,0,0,0,0
gflags/gflags,0,0,0,0,0,0
ggerganov/ggwave,0,0,0,0,0,0
ggerganov/imtui,0,0,0,0,0,0
ggerganov/kbd-audio,0,0,0,0,0,0
ggerganov/wave-share,0,0,0,0,0,0
ggml-org/ggml,0,0,0,0,0,0
ggml-org/llama.cpp,0,0,1,1,0,1
ggml-org/whisper.cpp,0,0,0,0,0,0
ggreer/the_silver_searcher,0,0,0,0,0,0
ghaerr/elks,0,0,0,0,0,0
ghostnan/mpvpaper,0,0,0,0,0,0
giacomolaw/keylogger,0,0,0,0,0,0
gianlucaborello/libprocesshider,0,0,0,0,0,0
gibsjose/cpp-cheat-sheet,0,0,0,0,0,0
gigablast/open-source-search-engine,0,0,0,0,0,0
gildor2/ueviewer,0,0,0,0,0,0
giltene/wrk2,0,0,0,0,0,0
gioblu/pjon,0,0,0,0,0,0
git/git,0,0,0,0,0,0
gitahead/gitahead,0,0,0,0,0,0
github/glb-director,0,0,1,0,2,2
github/securitylab,0,0,0,0,0,0
githubhaohao/learnffmpeg,0,0,0,0,0,0
githubhaohao/ndk_opengles_3_0,0,0,0,0,0,0
githubhaohao/openglcamera2,0,0,0,0,0,0
gittup/tup,0,0,0,0,0,0
giuspen/cherrytree,0,0,0,0,0,0
gjduck/e9patch,0,0,0,0,0,0
glfw/glfw,0,0,0,0,0,0
glmcdona/process-dump,0,0,0,0,0,0
glouw/ctl,0,0,0,0,0,0
glouw/paperview,0,0,0,0,0,0
glouw/tinn,0,0,0,0,0,0
gloxec/crossc2,0,0,0,0,0,0
gluster/glusterfs,0,0,0,0,0,0
gnab/rtl8812au,0,0,0,0,0,0
gnbdev/opengnb,0,0,0,0,0,0
gnea/grbl,0,0,0,0,0,0
gnif/lookingglass,0,0,0,0,0,0
gnome/gimp,0,0,0,0,0,0
gnome/glib,0,0,0,0,0,0
gnome/gtk,0,0,0,0,0,0
gnss-sdr/gnss-sdr,0,0,0,0,0,0
gnucash/gnucash,0,0,0,0,0,0
gnuradio/gnuradio,0,0,0,0,0,0
gnuton/asuswrt-merlin.ng,0,0,0,0,0,0
go-gl/gl,0,0,0,0,0,0
go-gl/glfw,0,0,0,0,0,0
godlikepanos/anki-3d-engine,0,0,0,0,0,0
godot-jolt/godot-jolt,0,0,0,0,0,0
godotecs/godex,0,0,0,0,0,0
godotengine/godot,0,0,0,0,0,0
godotengine/godot-cpp,1,1,1,1,0,1
godotjs/javascript,0,0,0,1,0,1
gojue/ecapture,0,1,1,1,1,2
golang-ui/nuklear,0,0,0,0,0,0
goldendict/goldendict,0,0,0,0,0,0
gongminmin/klayge,0,0,0,0,0,0
gooddbird/tinyrpc,0,0,0,0,0,0
goodtft/lcd-show,0,0,0,0,0,0
google-ai-edge/litert,0,0,0,0,0,0
google-ai-edge/mediapipe,0,0,0,0,0,0
google-ar/arcore-android-sdk,0,0,0,0,0,0
google-deepmind/lab,0,0,0,0,0,0
google-deepmind/mujoco,0,0,0,1,1,1
google-deepmind/mujoco_mpc,0,0,0,0,0,0
google-deepmind/open_spiel,0,0,0,0,0,0
google/angle,0,0,0,0,0,0
google/benchmark,0,0,1,0,1,1
google/binexport,0,0,0,0,0,0
google/bloaty,0,0,0,0,0,0
google/boringssl,0,0,0,0,0,0
google/breakpad,0,0,0,0,0,0
google/cpu_features,0,0,0,0,1,1
google/double-conversion,0,0,1,1,1,1
google/draco,1,1,0,1,1,1
google/filament,0,1,0,0,1,1
google/flatbuffers,0,0,0,0,0,0
google/fruit,0,0,0,0,0,0
google/fuzzer-test-suite,0,0,0,0,0,0
google/gemma.cpp,0,0,0,0,0,0
google/gemmlowp,0,0,0,0,0,0
google/google-authenticator-libpam,0,0,0,0,0,0
google/googlesql,0,0,0,0,0,0
google/googletest,0,0,0,0,0,0
google/guetzli,0,0,0,0,0,0
google/highway,0,0,1,1,1,1
google/honggfuzz,0,0,0,0,0,0
google/ios-webkit-debug-proxy,0,0,0,0,0,0
google/leveldb,0,0,0,0,0,0
google/libphonenumber,0,1,1,1,1,1
google/longfellow-zk,0,0,0,0,0,0
google/lullaby,0,0,0,0,0,0
google/lyra,0,0,0,0,0,0
google/marl,0,0,0,0,0,0
google/monster-mash,0,0,0,0,0,0
google/mozc,0,0,0,0,0,0
google/mozc-devices,0,0,0,0,0,0
google/ngx_brotli,0,0,0,0,0,0
google/nsjail,0,0,0,0,0,0
google/nsync,0,0,0,0,0,0
google/oboe,0,0,0,1,1,1
google/or-tools,0,0,1,1,1,1
google/pebble,0,0,0,0,0,0
google/perfetto,0,0,0,0,2,2
google/re2,0,0,0,0,0,0
google/robotstxt,0,0,0,0,0,0
google/rune,0,0,0,0,0,0
google/s2geometry,0,0,0,0,1,1
google/sandboxed-api,0,0,0,0,0,0
google/sanitizers,0,0,0,1,0,1
google/security-research,0,0,0,1,1,1
google/sentencepiece,0,0,1,1,2,2
google/shaderc,0,0,0,0,0,0
google/skia,0,0,0,1,0,1
google/snappy,0,0,0,0,0,0
google/swiftshader,0,0,0,0,0,0
google/tcmalloc,0,0,0,0,0,0
google/tensorstore,0,0,0,1,0,1
google/woff2,0,0,0,0,0,0
google/wuffs,0,0,1,0,0,1
google/xls,0,0,1,0,1,1
google/xnnpack,0,0,0,1,1,1
googleprojectzero/jackalope,0,0,0,0,0,0
googleprojectzero/tinyinst,0,0,0,0,0,0
googleprojectzero/winafl,0,0,0,0,0,0
googlevr/cardboard,0,0,0,0,0,0
gossip-sjtu/armariris,0,0,0,0,0,0
gosu/gosu,0,0,0,0,0,0
gothenburgbitfactory/taskwarrior,1,1,1,2,2,2
gothenburgbitfactory/timewarrior,0,0,1,1,2,2
gozfree/gear-lib,0,0,0,0,0,0
gpac/gpac,0,0,0,0,1,1
gperftools/gperftools,0,0,0,0,0,0
gpgpu-sim/gpgpu-sim_distribution,0,0,0,0,0,0
gphoto/libgphoto2,0,0,0,1,1,1
gpsnoopy/raytracinginvulkan,0,0,0,0,0,0
gpuopen-effects/fidelityfx-fsr,0,0,0,0,0,0
gpuopen-effects/fidelityfx-fsr2,0,0,0,0,0,0
gpuopen-librariesandsdks/cauldron,0,0,0,0,0,0
gpuopen-librariesandsdks/fidelityfx-sdk,0,0,0,0,0,0
gpuopen-librariesandsdks/radeonrays_sdk,0,0,0,0,0,0
gpuopen-librariesandsdks/vulkanmemoryallocator,0,0,0,0,0,0
gpuopen-tools/compressonator,0,0,0,0,0,0
gqrx-sdr/gqrx,0,0,0,0,0,0
grahamdumpleton/mod_wsgi,0,0,0,0,0,0
grame-cncm/faust,0,0,0,0,0,0
grapheneos/hardened_malloc,0,1,1,0,1,1
graphitemaster/incbin,0,0,0,0,0,0
graphql/libgraphqlparser,0,0,0,0,0,0
grbl/grbl,0,0,0,0,0,0
greatscottgadgets/hackrf,0,0,0,1,1,1
greatscottgadgets/ubertooth,0,0,0,0,0,0
greedysky/ttkmusicplayer,0,0,0,0,0,0
green7ea/blog,0,0,0,0,0,0
greenheartgames/greenworks,0,0,0,0,0,0
greg7mdp/parallel-hashmap,0,0,0,0,0,0
greg7mdp/sparsepp,0,0,0,0,0,0
greiman/sdfat,0,0,0,0,0,0
greyclab/cimg,0,0,0,0,0,0
grf-labs/grf,0,0,0,0,0,0
griddb/griddb,0,0,0,0,0,0
grimfang4/sdl-gpu,0,0,0,0,0,0
grive/grive,0,0,0,0,0,0
grpc/grpc,1,2,2,2,1,2
gruppio/sonoff-homekit,0,0,0,0,0,0
gsass1/ntop,0,0,0,0,0,0
gscept/nebula,0,0,0,0,0,0
gsliepen/tinc,0,0,0,0,0,0
gstreamer/gstreamer,0,0,0,0,0,0
gszauer/gamephysicscookbook,0,0,0,0,0,0
gtworek/psbits,0,0,0,0,0,0
guanshuicheng/invoice,1,0,0,0,0,1
guanzhi/gmssl,0,0,0,0,0,0
guidedhacking/guidedhacking-injector,0,0,0,0,0,0
guillaumeblanc/ozz-animation,0,0,0,0,0,0
guillaumechereau/goxel,0,0,0,0,0,0
guinmoon/llmfarm,0,0,0,0,0,0
