repo,2021,2022,2023,2024,2025,2021-2025
ljharb/es-errors,,,,,,10000
ljharb/es-object-atoms,,,,,,10000
ljharb/es-shim-unscopables,,,,,,10000
ljharb/es-to-primitive,,,,,,9871
ljharb/get-intrinsic,,,,,,9646
ljharb/get-proto,,,,,,10000
ljharb/gopd,,,,,,10000
ljharb/has-bigints,,,,,,9649
ljharb/internal-slot,,,,,,10000
ljharb/object-keys,,,,,,7502
ljharb/object.assign,,,,,,9665
ljharb/possible-typed-array-names,,,,,,10000
ljharb/qs,,,,,,4096
ljharb/safe-regex-test,,,,,,8441
ljharb/set-function-length,,,,,,10000
ljharb/side-channel,,,,,,8945
ljharb/side-channel-list,,,,,,10000
ljharb/side-channel-map,,,,,,10000
ljharb/side-channel-weakmap,,,,,,10000
lloyd/node-memwatch,,,,,,
lloyd/yajl,,,,,,
lltcggie/waifu2x-caffe,,,,,,
llvm/circt,1216,830,874,764,958,680
llvm/torch-mlir,3636,857,659,649,1078,539
lmarzen/esp32-weather-epd,,10000,9065,8349,4467,8845
lmatteis/torrent-net,,,,,,
lmb-freiburg/flownet2,,,,,,
lmdb/lmdb,6543,5000,7222,4375,3200,4569
lmms/lmms,826,1273,1032,1037,988,625
loco-3d/crocoddyl,2599,3878,5466,5236,6665,4223
lodash/lodash,,,,,,7307
log4cplus/log4cplus,4533,6250,9535,9334,10000,9012
loganfsmyth/gensync,,,,,,5014
logcabin/logcabin,,,,,,
logrotate/logrotate,6312,3047,5878,6490,5062,5116
lojii/knot,,10000,,,10000,10000
lokathor/bytemuck,,,,,,4852
loki-47-6f-64/sunshine,1648,,,,,1648
lonelywolf/stm32,10000,10000,,,,10000
longsoft/uefitool,5537,2128,2100,3750,8272,3541
loot/loot,5019,6579,7090,5428,5680,5911
lora-net/loramac-node,8955,4341,8347,10000,,6440
losehu/uv-k5-firmware-custom,,,9702,8444,10000,8886
lotabout/write-a-c-interpreter,,5556,8347,,10000,4756
louisbrunner/valgrind-macos,2058,4616,5659,6763,5377,5200
love2d/love,6731,3446,3098,6491,4412,3847
lovebabbar/codehelp-dsa-busted-series,2400,4035,,,,3553
lovell/detect-libc,,,,,,
lovyan03/lovyangfx,7388,5331,6759,3710,4598,5556
loyinglin/learnopengles,,,,,,
lpereira/lwan,8551,8838,9568,9744,10000,9237
lraton/flopperziro,,10000,10000,10000,10000,10000
lsalzman/enet,10000,4400,5537,3702,10000,4475
lsposed/lsplant,,7626,7411,8642,5690,7564
lua/lua,10000,10000,10000,10000,10000,10000
luajit-remake/luajit-remake,,10000,10000,10000,10000,10000
luajit/luajit,,,,,,
luanti-org/luanti,1300,1106,1049,1952,2207,1325
luau-lang/luau,3236,3345,1619,1071,1022,1022
luben/zstd-jni,9110,3087,5937,6423,2800,5769
luc-github/esp3d,10000,5699,8292,8902,7752,7615
lucasb-eyer/pydensecrf,5000,10000,,10000,,2500
lucavallin/barco,,,8804,5000,5000,8330
lucidvr/lucidgloves,5324,5830,10000,,5200,6032
luciusdxl/theforceengine,9964,10000,7687,7272,5684,8449
lucyoa/kernel-exploits,,,,,,
luguanxing/cheating-plugin-program,,,,10000,,10000
luigirizzo/netmap,4961,5530,4329,8028,8306,5534
lukasbanana/llgl,8347,9829,9679,9532,7484,9310
lukasvst/dm-vio,,,,10000,,10000
luke-jr/bfgminer,10000,,,,,10000
lukeed/dequal,,,,,,8677
lukeed/escalade,,,,,,8778
lukeed/kleur,,,,,,7478
lukesmithxyz/st,2320,2245,10000,10000,10000,1820
luliyucoordinate/leetcode,4295,8388,5111,,,5057
lumateam/luma3ds,4880,8670,6850,5732,5069,6382
luohaha/chinese-uvbook,3333,,,,,3333
luwx/lightly,7756,6800,,,,6594
lux-core/lux,3900,,,,,3900
luxcorerender/luxcore,5813,3828,4378,10000,9570,3949
lvandeve/lodepng,6250,6296,5000,10000,7222,6522
lvgl/lv_port_esp32,,,,,,
lvgl/lvgl,5045,2175,2999,1175,1039,2061
lwfinger/rtl8188eu,7222,10000,10000,,,8828
lwfinger/rtw88,4539,4679,2785,2149,2733,1614
lwfinger/rtw89,6543,6088,3972,6668,,5095
lwhyz/workspace,,,9012,10000,3469,8597
lwip-tcpip/lwip,2212,2901,3863,1701,2308,2383
lxc/lxc,3135,3200,1617,3244,3541,2589
lxc/lxcfs,1020,1852,2373,4141,4102,2052
lxml/lxml,,,,,,2004
ly4k/pwnkit,,8025,,,,8025
lydell/js-tokens,,,,,,7115
lymphatus/caesium-image-compressor,10000,7854,5508,5062,3148,6480
lynckia/licode,4552,5336,10000,10000,10000,4571
lynx-family/lynx,,,,10000,315,315
lynx-family/primjs,,,,,3119,3119
lz4/lz4,2889,4310,5034,7555,6827,4405
lzfse/lzfse,,,,,,
lzl124631x/leetcode,10000,10000,10000,10000,,10000
lzpong/threadpool,,10000,10000,,10000,5312
m0nad/diamorphine,10000,,10000,,10000,10000
m2team/nanazip,9154,8469,9609,8432,6350,7949
m417z/7-taskbar-tweaker,10000,,10000,10000,10000,10000
m417z/textify,9412,10000,10000,10000,10000,9740
m4dengi/remoteplaywhatever,10000,10000,10000,10000,10000,10000
m5stack/m5stack,6744,6034,2426,4850,5000,5108
maaassistantarknights/maaassistantarknights,9823,3523,1356,1372,1645,1435
maartenbaert/ssr,5156,1800,10000,5494,5030,4013
maaxyz/maaframework,,,5515,4341,4525,4863
mabeijianxi/small-video-record,,,,,,
machyve/xhyve,3333,,,,,3333
maciejczyzewski/libchaos,,,,,,
mackron/dr_libs,7339,5675,8726,6860,8276,7432
mackron/miniaudio,,,,,,
mackstann/tinywm,,,,,,
mackyle/sqlite,6479,5526,3833,4873,6490,4219
madeye/proxydroid,,,,10000,,10000
madler/pigz,10000,10000,10000,,,10000
madler/zlib,6296,2840,4227,6584,4364,4248
madmann91/bvh,10000,10000,10000,9168,10000,9876
madmax43v3r/chia-plotter,6261,4012,5000,10000,,6009
maestron/botnets,,,,,,
mafintosh/end-of-stream,,,,,,5344
mafintosh/pump,,,,,,8005
mafintosh/tar-stream,,,,,,5586
magiblot/tvision,9880,9558,9648,9241,10000,9679
magicstack/immutables,2909,3906,2663,6250,,2463
magma/magma,486,378,1461,2857,4375,305
maharmstone/btrfs,9753,8955,9334,10000,10000,9699
maharmstone/ntfs2btrfs,9457,7175,10000,6800,10000,9196
maharmstone/quibble,9287,10000,9875,7551,,9713
mahidaka/ros_face,10000,10000,,,,10000
mailcore/mailcore2,2500,2222,,,,1531
majerle/c-code-style,8200,10000,5510,7222,10000,7932
majerle/lwrb,7099,7405,7169,8893,10000,7481
majerle/stm32-usart-uart-dma-rx-tx,10000,9201,6800,10000,10000,9239
majerle/stm32f429,,3750,,,,3750
majianjia/nnom,5062,7855,5556,8061,,2969
makermoekoe/picoclick-c3,10000,10000,10000,,,10000
makuna/neopixelbus,6051,4835,7589,7118,7222,6622
malxau/yori,10000,9863,9833,9716,6919,9692
mamba-org/mamba,3507,1561,2394,1646,1499,1115
mamedev/mame,691,768,838,1021,885,741
man-group/arcticdb,,,877,1072,1014,717
managarm/managarm,2951,2442,3541,2715,3142,2293
managarm/mlibc,,,,,,
mandliya/algorithms_and_data_structures,,,,,,
mange/rtl8192eu-linux-driver,3484,4012,3333,3061,3878,3237
mangowm/mango,,,,,8972,8972
manisandro/gimagereader,678,6061,1763,3244,6478,3465
manishbisht/competitive-programming,,,,,,
manticoresoftware/manticoresearch,2870,1872,1662,1584,1668,1581
manuelruder/artistic-videos,,,,,,
maoabc/nmmp,8702,9356,8036,,6250,8554
mapbox/polylabel,,,,,,
mapbox/tippecanoe,,,10000,,10000,5000
mapeditor/tiled,,,,,,
maplespe/dwmblurglass,,,,1291,2136,1094
maplespe/explorerblurmica,,10000,10000,4199,,4663
maplibre/maplibre-native,7206,2295,2034,4808,2026,1890
mapnik/mapnik,4974,5018,5291,6857,9150,5185
mapserver/mapserver,3147,3631,4064,5370,2440,3416
mapsme/omim,2799,,,,,2799
maratyszcza/nnpack,,10000,10000,,,5000
marchaesen/vcxsrv,10000,10000,,10000,6544,6783
marcj/typerunner,,9667,,,10000,9672
marcobambini/gravity,4368,10000,10000,10000,10000,5738
marcoschwartz/arest,10000,10000,,,10000,10000
marella/ctransformers,,,9342,,,9342
margelo/react-native-filament,,,,6343,4184,6179
margelo/react-native-skottie,,,10000,6742,10000,8786
mariadb-corporation/maxscale,3399,2547,2711,3296,3574,2701
mariadb/server,1269,1398,947,813,948,993
marian-nmt/marian,2543,2779,10000,,,2614
mariotaku/moonlight-tv,9908,10000,9778,8861,9334,9841
markondej/fm_transmitter,5972,10000,10000,6250,10000,8093
markparticle/webserver,,,,,,
marlinfirmware/configurations,6035,4533,5304,4104,5502,5085
marlinfirmware/marlin,4528,4260,5057,4616,5658,4745
marshallpierce/rust-base64,,,,,,4414
marshmallow-code/marshmallow,,,,,,
martanne/vis,2515,1344,3853,1836,3370,1915
martchus/syncthingtray,9451,9277,9939,9738,9748,9686
martijnvanbrummelen/nwipe,7162,6780,6695,6127,4518,5576
martin-ger/esp32_nat_router,7025,3058,7013,6800,,2448
martin-ger/esp_wifi_repeater,10000,,,,8200,5556
martinezjavier/ldd3,3333,10000,5000,5702,6800,1468
martinmarinov/tempestsdr,5000,,,,,5000
martinrotter/rssguard,8805,8207,9461,9315,9485,9219
martinus/nanobench,9014,4464,4861,10000,,6631
martinus/unordered_dense,,,,,,
marzer/tomlplusplus,6987,5674,7824,2917,2811,4777
mas-bandwidth/netcode,6250,10000,9078,7986,5775,7253
mas-bandwidth/yojimbo,2273,3600,9590,4948,5000,5396
maskray/ccls,6600,7551,10000,7083,6296,7165
masteringopencv/code,,,,,,
matanki-saito/eu4dll,10000,10000,,,,10000
mathertel/onebutton,8496,6800,4566,4568,5556,3432
matheuzsecurity/singularity,,,,,8552,8552
mathiasbynens/cssesc,,,,,,6250
mathiasbynens/emoji-regex,,,,,,7076
mathiasbynens/jsesc,,,,,,8562
mathiasbynens/punycode.js,,,,,,7295
mathiasbynens/regenerate,,,,,,8762
mathiasbynens/regexpu-core,,,,,,4593
mathiasbynens/unicode-canonical-property-names-ecmascript,,,,,,10000
mathiasbynens/unicode-property-aliases-ecmascript,,,,,,8496
matinlotfali/kde-rounded-corners,9260,7356,8873,9517,8237,8552
matklad/once_cell,,,,,,1802
matmoul/g810-led,,5000,,,,5000
matplotlib/matplotlib,1553,1259,1181,1591,1609,547
matrixcascade/painterengine,6297,10000,6380,2984,3061,4721
matt-42/lithium,,,,,,
matt-42/silicon,,,,,,
mattconte/tlsf,,,,,,
matthewsamuel95/acm-icpc-algorithms,,,,,,
mattiasgustavsson/dos-like,6202,7350,5200,10000,10000,6167
mattiasgustavsson/libs,3750,7708,3333,5200,8231,5243
mattiwatti/efiguard,10000,10000,10000,10000,8347,9744
mattn/go-sqlite3,1440,947,2245,3438,7014,2089
mattrajca/sudo-touchid,,,,,,
matz/streem,10000,10000,,,,5200
mausimus/shaderglass,10000,,7888,,9780,9600
mavlink/mavros,7333,4326,1573,4458,4166,5414
mavlink/qgroundcontrol,1714,1914,1561,2147,2668,1811
mawww/kakoune,3234,3018,4207,4424,4942,3591
max0x7ba/atomic_queue,10000,5000,2800,2593,3140,1427
maximegmd/cyberenginetweaks,2603,3445,2589,2709,2191,1987
maximeherpin/modular_tree,9311,,,,,9311
maximkulkin/esp-homekit,10000,10000,10000,,,10000
maxritter/diy-thermocam,10000,10000,10000,,5918,7491
mayaposch/nymphcast,9798,9280,8772,10000,8875,9622
mayerui/sudoku,10000,10000,3333,7086,5000,5510
mazharmik/interview_ds_algo,10000,10000,9987,10000,10000,9996
mbasso/asm-dom,,10000,,,,10000
mbebenita/broadway,,10000,,,,10000
mbed-tls/mbedtls,963,760,900,891,1401,679
mborgerding/kissfft,4793,,,10000,3702,1988
mcallegari/qlcplus,3976,5676,4364,4641,5186,4693
mcavage/node-assert-plus,,,,,,1330
mchehab/zbar,6022,3967,3333,5200,,4130
mcmilk/7-zip-zstd,3937,10000,4452,7812,4141,3742
mcnopper/opengl,,5000,,,10000,7449
mcollina/fastq,,,,,,4508
mcollina/reusify,,,,,,3897
mcostalba/stockfish,,,,,,
mcpp-community/d2mcpp,,,,,,
mcu-tools/mcuboot,1179,814,1591,1430,1327,839
mcudude/minicore,8437,2245,7823,10000,4489,6198
mcyoloswagham/win3wm,10000,,,,,10000
mdbtools/mdbtools,5369,4286,1528,5200,3750,4756
mdias/rs_asio,5041,8021,7656,8010,6522,6930
mdn/data,,,,,,639
me115/design_patterns,,,,,,
meckazin/chromekatz,,,10000,6415,10000,7153
mediaarea/mediainfo,3964,2603,3528,6171,5734,4113
medikoo/d,,,,,,9773
medikoo/es5-ext,,,,,,9810
medikoo/es6-symbol,,,,,,8978
medikoo/type,,,,,,9522
medusalix/xone,9280,9390,5938,6760,10000,8392
medusalix/xow,6600,7812,,,,7037
meetecho/janus-gateway,6188,7747,6247,6642,6866,6775
megafunk/masssample,,5702,8758,8951,10000,6555
megamarc/tilengine,8951,2426,10000,5000,10000,3657
meganz/megacmd,3133,2910,3132,3677,4607,2712
meganz/megasync,2624,1853,1629,1508,2018,1358
meganz/sdk,1533,1455,845,860,1382,804
megengine/megengine,9153,9095,9566,9078,,9183
meiqua/shape_based_matching,10000,,,,,10000
meituan-dianping/dbproxy,,,,,,
meituan-dianping/logan,5556,8025,3426,5556,,1914
meituan-dianping/myflash,,,,,,
meituan-dianping/sqladvisor,,,,,,
melonds-emu/melonds,2038,2743,1975,2534,2406,1922
memcached/memcached,5113,6541,6846,8488,7685,7073
memgraph/memgraph,2793,831,806,1221,1492,738
memononen/nanosvg,5000,1556,2500,10000,3750,799
memononen/nanovg,5000,6250,10000,,,4286
memovai/mimiclaw,,,,,,
memtest86plus/memtest86plus,,3765,3619,1993,2423,3202
mendersoftware/mender,3130,2012,3289,3117,1289,2318
mendsley/bsdiff,,,,,,
merbanan/rtl_433,6254,5461,4766,5674,7208,5658
meshcore-dev/meshcore,,,,,744,744
meshtastic/firmware,3538,2578,2941,1660,1355,1375
metacall/core,4520,5881,8550,8997,7822,6432
metartc/metartc,10000,10000,9795,10000,10000,9951
mfactory-osaka/esptimecast,,,,,10000,10000
mfem/mfem,796,851,649,646,733,549
mfontanini/libtins,2200,1901,1834,6250,10000,835
mgba-emu/mgba,7325,8559,8646,7774,6187,7882
mgeeky/shellcodefluctuation,10000,10000,,,,10000
mgeeky/threadstackspoofer,10000,10000,,,,10000
mgerdes/open-golf,10000,9890,,,,9948
mhammond/pywin32,5073,3272,3400,6068,5577,5341
mheironimus/arduinojoysticklibrary,,10000,,10000,,10000
mherb/kalman,,,,,,
mhmrdd/nohello,,,10000,8200,6188,4134
mhogomchungu/media-downloader,8064,7884,8029,8741,7854,8085
mhx/dwarfs,9705,9493,9769,9929,9717,9777
michaelwillis/dragonfly-reverb,4158,4866,6800,,,4624
micheles/decorator,,,,,,6323
micknoise/maximilian,5988,6433,6888,5000,,5979
micromark/micromark,,,,,,8908
micromatch/anymatch,,,,,,4525
micromatch/braces,,,,,,7244
micromatch/is-extglob,,,,,,7341
micromatch/is-glob,,,,,,5967
micromatch/micromatch,,,,,,7343
micromatch/picomatch,,,,,,3477
micromatch/to-regex-range,,,,,,7888
micronucleus/micronucleus,3402,5000,,3333,10000,3153
micropython/micropython,2803,1924,1850,2129,1648,1835
microshow/rxffmpeg,10000,10000,10000,,,10000
microsoft/airsim,1943,2108,,,10000,1851
microsoft/blingfire,4721,6392,10000,10000,,3196
microsoft/calculator,1364,1982,1795,2678,2231,1351
microsoft/cpprestsdk,10000,3750,,10000,,3200
microsoft/cppwinrt,1612,1549,1289,1309,4464,1013
microsoft/detours,1657,5556,10000,10000,2544,815
microsoft/directml,1293,2164,1975,1128,5102,1355
microsoft/directx-graphics-samples,1811,1953,7551,3495,6453,2448
microsoft/directxmath,5382,10000,6600,6862,10000,7722
microsoft/directxshadercompiler,943,930,1103,791,833,599
microsoft/directxtex,8887,9086,7661,7996,9565,8589
microsoft/directxtk,10000,9509,9575,9148,9584,9604
microsoft/directxtk12,9635,9773,10000,8859,9159,9506
microsoft/diskspd,10000,,,5000,,7600
microsoft/ebpf-for-windows,3728,2920,1903,2297,1208,2338
microsoft/edgeml,2188,,,,,2188
microsoft/ffmpeginterop,10000,10000,10000,10000,5200,9072
microsoft/gsl,1903,3151,3340,2249,2959,1487
microsoft/microsoft-ui-xaml,750,828,833,2457,2485,538
microsoft/mimalloc,6082,8285,8732,8958,9168,8179
microsoft/msix-packaging,2781,4400,1406,2099,5000,1069
microsoft/msquic,2725,2902,4223,2565,1239,2213
microsoft/nnfusion,1799,1550,,10000,,1312
microsoft/onnxruntime,259,285,266,339,603,245
microsoft/onnxruntime-inference-examples,1177,890,632,716,833,517
microsoft/pict,6652,4306,2978,10000,8200,5024
microsoft/procdump-for-linux,4000,4533,7510,8951,3107,4636
microsoft/procmon-for-linux,2800,10000,3750,5510,10000,5022
microsoft/react-native-windows,1232,1372,1494,1604,1200,1127
microsoft/seal,2467,3672,1200,5556,10000,1858
microsoft/service-fabric,2824,8076,9546,7460,8893,4978
microsoft/snmalloc,2845,2930,3498,2098,4428,2573
microsoft/sptag,4375,1736,1809,2800,1667,1795
microsoft/stl,1616,1734,2111,2595,2797,1948
microsoft/sysmonforlinux,2558,8025,8828,6095,10000,4250
microsoft/terminal,1021,1601,2213,2015,2314,1458
microsoft/tslib,,,,,,1289
microsoft/typescript,888,938,1230,1027,1339,410
microsoft/verona,3254,3616,4400,7812,8200,2586
microsoft/wil,1565,1677,1977,2180,2921,1636
microsoft/win2d,5969,8412,7970,6886,5000,6741
microsoft/win32metadata,2964,2998,8458,5021,2653,4360
microsoft/windows-driver-frameworks,10000,10000,10000,10000,,10000
microsoft/windows-driver-samples,696,796,1293,2550,2152,727
microsoft/windows-machine-learning,,,,,,
microsoft/windows-rs,,,,,,4953
microsoft/windowsappsdk,884,866,1492,1095,645,683
microsoft/winget-cli,1535,1464,1401,1648,2446,1332
microsoft/wsl,2698,4019,5094,4069,1942,2031
microsoft/wsl2-linux-kernel,267,316,362,275,468,289
microsoft/wslg,1053,6085,4450,3878,7551,2618
microsoftedge/webview2samples,2500,2347,1824,2578,6214,1923
miek/inspectrum,5734,3056,3750,5000,10000,4201
miguelbalboa/rfid,3163,10000,10000,2000,10000,2608
miguelfreitas/twister-core,10000,10000,,,,5000
mihailris/voxelcore,7396,6107,6351,7318,7605,7246
mikalhart/tinygpsplus,,,,,,
mike4192/spotmicro,3800,,,,,3800
mikemirzayanov/testlib,4438,3807,9156,10000,3333,6162
mikeroyal/unreal-engine-guide,10000,8061,8384,,10000,8465
mikewang000000/fakehttp,,,,,10000,10000
mikex86/librecuda,,,,7755,10000,8005
mikke89/rmlui,7018,7925,6665,8255,5156,7138
milesburton/arduino-temperature-control-library,10000,2800,2000,3438,7479,3257
milkdrop2077/milkdrop3,,,10000,10000,8472,9730
milkytracker/milkytracker,2111,3182,7822,5362,5203,4967
miller-xie/code,,10000,10000,,10000,10000
miloyip/json-tutorial,3750,10000,,,,2800
mindspore-ai/mindspore,4133,7808,7712,6860,,5814
ming1016/study,10000,10000,,10000,10000,10000
minhaskamal/creepycodecollection,,,,,,
minhaskamal/trojancockroach,,10000,,,10000,10000
minimistjs/minimist,,,,,,1251
miniupnp/miniupnp,5757,5775,8503,5114,6152,5938
minoca/os,5556,,,,,5556
mintty/mintty,9610,8830,4182,8844,9410,7846
mintty/wsltty,8580,10000,10000,7732,5408,7860
mirage-project/mirage,,,,2793,1675,1733
mirror/busybox,4881,1747,3373,5938,,3801
mister-devel/main_mister,7075,3166,2607,1317,979,3123
mistertea/eternalterminal,7264,2256,4434,2617,1939,3659
misyltoad/vphysics-jolt,,6240,5702,5957,4380,5390
mit-acl/faster,10000,10000,,10000,10000,5266
mit-biomimetics/cheetah-software,,,,,,
mit-han-lab/proxylessnas,10000,10000,6543,10000,,7551
mit-nlp/mitie,5556,10000,,,3750,3438
mit-pdos/xv6-public,,,,,,
mit-pdos/xv6-riscv,1280,7006,5000,4556,4404,4063
mit-spark/kimera-vio,3232,3569,5015,5556,10000,2971
mit-spark/teaser-plusplus,2000,5000,1562,10000,4400,1074
mitchcurtis/slate,9520,9445,10000,10000,,9564
mitsuba-renderer/mitsuba,,10000,,,,10000
mitsuba-renderer/mitsuba2,1901,2800,,,,1328
mitsuba-renderer/mitsuba3,3792,3677,4310,4514,3129,2325
mitsuba-renderer/nanogui,4055,7415,5000,5000,5779,5179
mitsuhiko/insta,,,,,,4682
mity/md4c,6257,8951,10000,8854,,8465
mixiaoxiao/arduino-homekit-esp8266,3750,10000,,,,2778
mixxxdj/mixxx,1679,1563,1909,1913,1660,1413
mjakeman/extension-manager,,4096,2672,2756,2924,1858
mjbots/moteus,9899,9879,10000,9338,9781,9815
mjolnirapp/mjolnir,10000,,,,,10000
mkazhdan/poissonrecon,10000,10000,10000,10000,10000,10000
mkckr0/audio-share,,10000,9918,9890,10000,9917
mkeeter/antimony,,10000,10000,,3333,2000
mkiol/dsnote,9289,10000,9743,8439,7903,9053
mkirchner/gc,,,,,,
mkirchner/linked-list-good-taste,,10000,,,,10000
mkj/dropbear,7213,6611,3780,6990,6210,5960
mkleehammer/pyodbc,1432,2699,4167,3504,5185,2103
mkottman/androlua,,,,,,
mkxjun/directx11-with-windows-sdk,10000,9835,10000,5000,10000,9404
ml-explore/mlx,,,1012,1218,2107,1284
ml-explore/mlx-swift,,,4388,7422,3346,6255
ml4a/ml4a-ofx,,,,,,
mlc-ai/xgrammar,,,,3756,2860,2796
mlivesu/cinolib,8662,9673,6845,7872,7618,8739
mlocati/gettext-iconv-windows,,,,,,9784
mlpack/mlpack,1444,3639,3865,3952,4315,2432
mltframework/mlt,2781,4170,3698,4378,3992,3342
mltframework/shotcut,5063,5085,7175,6552,7388,6047
mm2/little-cms,,,,,,6063
mmatyas/pegasus-frontend,8644,9321,7423,10000,6296,8660
mmikk/hextile-demo,,10000,,,,10000
mmorise/world,5702,5000,10000,5200,10000,2851
mmozeiko/aes-finder,,,,,,
mmozeiko/wcap,,,,,,
mmp/pbrt-v3,,,10000,,,10000
mmp/pbrt-v4,9058,5239,3350,5363,3767,7654
mnh-jansson/open-battery-information,,,,9512,5000,8752
mntmn/interim,10000,,,,,10000
mobile-nixos/mobile-nixos,7313,7254,8291,4981,5656,6986
mobile-shell/mosh,2800,3889,5022,,5000,3224
mobinsheng/books,,,,,,
moby/hyperkit,4688,10000,,,,3827
moddable-opensource/moddable,4645,4190,4190,4152,6589,4503
moderngpu/moderngpu,10000,10000,,,,10000
modorganizer2/modorganizer,3624,2993,7039,2888,1964,2632
modos-labs/glider,,10000,10000,9380,10000,9663
mofarrell/p2pvc,,10000,,,,10000
mohuihui/antispy,10000,,,,,10000
moment/moment,,,,,,1560
momo5502/sogen,,,,9518,6308,7028
momotech/mln,10000,,,10000,,6250
monero-project/monero,3567,1678,2879,2963,4712,2097
monero-project/monero-gui,3221,3669,4101,3568,3664,2919
moneymanagerex/moneymanagerex,9939,8286,6959,3767,2183,6614
mongodb/mongo,361,258,221,290,306,200
mongodb/mongo-cxx-driver,2241,3384,2638,5768,8098,4230
mongoose-os-apps/shelly-homekit,,,,,,
mongrel2/mongrel2,10000,,,,,10000
monitoringartist/zabbix-docker-monitoring,,5556,,,,5556
monocasual/giada,9270,9604,9927,10000,9961,9819
monyhar/monyhar-lite,10000,,,,,10000
moonlight-stream/internet-hosting-tool,10000,10000,10000,,,10000
moonlight-stream/moonlight-android,6359,5768,6542,3148,,5896
moonlight-stream/moonlight-embedded,7804,7162,8226,9201,6600,7795
moonlight-stream/moonlight-ios,8618,7728,9119,6689,10000,8264
moonlight-stream/moonlight-qt,6800,6720,7965,7196,6511,7020
moononournation/arduino_gfx,9260,9163,7435,7512,8582,8433
moonshine-ai/moonshine,,,,,5556,5556
mooophy/cpp-primer,,5556,10000,,,4286
moosefs/moosefs,9412,7449,10000,7222,9039,8937
mopemope/meinheld,,,,,,
more-itertools/more-itertools,,,,,,3696
moretension/duti,10000,5510,3333,,,3388
morganstanley/hobbes,4814,6250,10000,8828,5000,3143
morrownr/8821au-20210708,8201,7469,3670,7025,4000,6437
morrownr/88x2bu-20210702,9376,8511,7413,4074,5938,7861
mortbopet/ripes,8515,7695,4349,3333,2000,7645
mortennobel/cpp-cheatsheet,,,,,,
mosra/magnum,9477,9220,9724,9476,9809,9507
mostafa-saad/arabiccompetitiveprogramming,,,,,,
motdotla/dotenv,,,,,,5880
mothcocoon/flowgraph,7759,7275,5331,3262,3564,5805
motion-project/motion,6711,9138,9359,9775,10000,6849
moudey/shell,9655,9623,3043,3613,925,3626
moveit/moveit,,,,,,
moveit/moveit2,1385,859,852,861,775,743
moxystudio/node-cross-spawn,,,,,,7636
mozilla-ai/llamafile,,,5784,7484,1913,6022
mozilla/mozjpeg,6431,8111,9728,8484,10000,8274
mozilla/source-map,,,,,,3540
mozillazg/ptcpdump,,,,9758,7512,9126
mp3guy/elasticfusion,,10000,,,10000,6800
mpaland/printf,,,,,,
mpitutorial/mpitutorial,2188,5000,2500,10000,10000,1300
mpromonet/v4l2rtspserver,10000,9672,8601,10000,7083,9526
mpromonet/webrtc-streamer,9867,9841,9851,10000,9820,9876
mptre/yank,7812,8025,10000,10000,10000,8809
mpusz/mp-units,6751,5379,9239,7725,8822,7514
mpv-player/mpv,1102,992,1521,1743,1750,1189
mr-un1k0d3r/edrs,5833,6780,10000,,,6017
mr-un1k0d3r/scshell,5000,10000,6800,,,4200
mrabarnett/mrab-regex,,,,,,57
mrc-ide/covid-sim,5424,9565,10000,,,5045
mrcodetastic/esp32-hub75-matrixpanel-dma,8004,5567,4651,4644,4304,5584
mrexodia/titanhide,4793,5000,5556,,5510,2768
mrfrenik/gunslinger,8602,6763,5293,5237,10000,7496
mrglockenspiel/activate-linux,,1291,1843,1406,1289,1088
mridgers/clink,10000,,10000,10000,,10000
mriscoc/ender3v2s1,,10000,,,10000,10000
mrkepzie/natron,,,,,,
mrmlnc/fast-glob,,,,,,9153
mrnerf/lichtfeld-studio,,,7979,,3940,4573
mrousavy/nitro,,,,9447,8530,9167
mrousavy/react-native-fast-tflite,,,9744,7768,3580,8455
mrousavy/react-native-multithreading,9142,10000,,,,9151
mrpt/mrpt,9606,9239,9856,9620,9792,9574
mrtazz/restclient-cpp,10000,10000,5000,10000,,6343
mruby/mruby,6711,6852,6518,5835,8626,7030
msgpack/msgpack-python,,,,,,5178
msracver/deep-image-analogy,,,,,,
msteinbeck/tinyspline,5510,4815,5556,5000,,4014
mstorsjo/fdk-aac,3750,3333,6510,3600,4815,3825
mstorsjo/llvm-mingw,8363,8965,8964,9159,8823,8873
mtcp-stack/mtcp,,,,,,
mtg/essentia,3513,3053,5544,5099,3394,2550
mtheall/ftpd,10000,5000,7812,10000,4688,7776
mtk911/attiny85,5800,10000,,,,6450
mtoyoda/sl,,,,,,
mtrebi/memory-allocators,,,,10000,,10000
mtrebi/thread-pool,,,,,,
mtrojnar/osslsigncode,6126,4817,6205,5733,4275,5167
mtytel/vital,10000,10000,,,,10000
mubix/post-exploitation,,,,,,
muellan/clipp,,,,,,
mui/material-ui,1720,1312,949,916,1167,884
multimc/launcher,2544,2333,4803,4723,9093,2393
multitheftauto/mtasa-blue,1786,1934,1731,1339,2941,1586
mumble-voip/mumble,3522,4496,4795,1831,2555,3209
mupen64plus/mupen64plus-core,2076,2258,3729,1291,3290,1635
murmele/gittyup,2961,5759,6075,5464,7502,5515
musescore/musescore,1845,1589,1104,1076,1198,1093
mushibo/micro-wheeled_leg-robot,,,,9474,,9474
musicplayerdaemon/mpd,8354,8782,7627,7827,7724,8102
mutouyun/cpp-ipc,9780,5556,10000,8580,9402,9237
mvdnes/spin-rs,,,,,,2121
